"","hojas","min_data","bines","lerners....l","profundidad....p","lambda....l2","exactitud","precision","precision_secundaria","promedio"
"642",30,20,20,0.2,10,2,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"643",30,20,20,0.2,10,2.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"644",30,20,20,0.2,10,3,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"645",30,20,30,0.2,10,0,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"646",30,20,30,0.2,10,0.5,0.640749601275917,0.674256448229051,0.598870056497175,0.637958702000714
"647",30,20,30,0.2,10,1,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"648",30,20,30,0.2,10,1.5,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"649",30,20,30,0.2,10,2,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"650",30,20,30,0.2,10,2.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"651",30,20,30,0.2,10,3,0.645762132604238,0.678760952733555,0.604519774011299,0.643014286449698
"652",30,20,50,0.2,10,0,0.640901496164654,0.674503270393681,0.598870056497175,0.63809160768517
"653",30,20,50,0.2,10,0.5,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"654",30,20,50,0.2,10,1,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"655",30,20,50,0.2,10,1.5,0.63076251234146,0.6653091447612,0.587570621468927,0.627880759523862
"656",30,20,50,0.2,10,2,0.635850991114149,0.669937060348019,0.593220338983051,0.633002796815073
"657",30,20,50,0.2,10,2.5,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"658",30,20,50,0.2,10,3,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"659",30,20,75,0.2,10,0,0.620737449684818,0.656300135752191,0.576271186440678,0.617769590625896
"660",30,20,75,0.2,10,0.5,0.625712007290955,0.660742934715537,0.581920903954802,0.622791948653765
"661",30,20,75,0.2,10,1,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"662",30,20,75,0.2,10,1.5,0.635850991114149,0.669937060348019,0.593220338983051,0.633002796815073
"663",30,20,75,0.2,10,2,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"664",30,20,75,0.2,10,2.5,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"665",30,20,75,0.2,10,3,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"666",30,20,100,0.2,10,0,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"667",30,20,100,0.2,10,0.5,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"668",30,20,100,0.2,10,1,0.615724918356497,0.651795631247686,0.570621468926554,0.612714006176912
"669",30,20,100,0.2,10,1.5,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"670",30,20,100,0.2,10,2,0.63076251234146,0.6653091447612,0.587570621468927,0.627880759523862
"671",30,20,100,0.2,10,2.5,0.625749981013139,0.660804640256695,0.581920903954802,0.622825175074879
"672",30,20,100,0.2,10,3,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"673",30,20,120,0.2,10,0,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"674",30,20,120,0.2,10,0.5,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"675",30,20,120,0.2,10,1,0.615724918356497,0.651795631247686,0.570621468926554,0.612714006176912
"676",30,20,120,0.2,10,1.5,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"677",30,20,120,0.2,10,2,0.63076251234146,0.6653091447612,0.587570621468927,0.627880759523862
"678",30,20,120,0.2,10,2.5,0.625749981013139,0.660804640256695,0.581920903954802,0.622825175074879
"679",30,20,120,0.2,10,3,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"680",30,20,150,0.2,10,0,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"681",30,20,150,0.2,10,0.5,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"682",30,20,150,0.2,10,1,0.615724918356497,0.651795631247686,0.570621468926554,0.612714006176912
"683",30,20,150,0.2,10,1.5,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"684",30,20,150,0.2,10,2,0.63076251234146,0.6653091447612,0.587570621468927,0.627880759523862
"685",30,20,150,0.2,10,2.5,0.625749981013139,0.660804640256695,0.581920903954802,0.622825175074879
"686",30,20,150,0.2,10,3,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"687",30,25,20,0.2,10,0,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"688",30,25,20,0.2,10,0.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"689",30,25,20,0.2,10,1,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"690",30,25,20,0.2,10,1.5,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"691",30,25,20,0.2,10,2,0.671014657856763,0.701592002961866,0.632768361581921,0.668458340800183
"692",30,25,20,0.2,10,2.5,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"693",30,25,20,0.2,10,3,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"694",30,25,30,0.2,10,0,0.645800106326422,0.678822658274713,0.604519774011299,0.643047512870811
"695",30,25,30,0.2,10,0.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"696",30,25,30,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"697",30,25,30,0.2,10,1.5,0.650812637654743,0.683327162779218,0.610169491525424,0.648103097319795
"698",30,25,30,0.2,10,2,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"699",30,25,30,0.2,10,2.5,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"700",30,25,30,0.2,10,3,0.645800106326422,0.678822658274713,0.604519774011299,0.643047512870811
"701",30,25,50,0.2,10,0,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"702",30,25,50,0.2,10,0.5,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"703",30,25,50,0.2,10,1,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"704",30,25,50,0.2,10,1.5,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"705",30,25,50,0.2,10,2,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"706",30,25,50,0.2,10,2.5,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"707",30,25,50,0.2,10,3,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"708",30,25,75,0.2,10,0,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"709",30,25,75,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"710",30,25,75,0.2,10,1,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"711",30,25,75,0.2,10,1.5,0.625712007290955,0.660742934715537,0.581920903954802,0.622791948653765
"712",30,25,75,0.2,10,2,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"713",30,25,75,0.2,10,2.5,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"714",30,25,75,0.2,10,3,0.625749981013139,0.660804640256695,0.581920903954802,0.622825175074879
"715",30,25,100,0.2,10,0,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"716",30,25,100,0.2,10,0.5,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"717",30,25,100,0.2,10,1,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"718",30,25,100,0.2,10,1.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"719",30,25,100,0.2,10,2,0.625749981013139,0.660804640256695,0.581920903954802,0.622825175074879
"720",30,25,100,0.2,10,2.5,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"721",30,25,100,0.2,10,3,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"722",30,25,120,0.2,10,0,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"723",30,25,120,0.2,10,0.5,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"724",30,25,120,0.2,10,1,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"725",30,25,120,0.2,10,1.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"726",30,25,120,0.2,10,2,0.625749981013139,0.660804640256695,0.581920903954802,0.622825175074879
"727",30,25,120,0.2,10,2.5,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"728",30,25,120,0.2,10,3,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"729",30,25,150,0.2,10,0,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"730",30,25,150,0.2,10,0.5,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"731",30,25,150,0.2,10,1,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"732",30,25,150,0.2,10,1.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"733",30,25,150,0.2,10,2,0.625749981013139,0.660804640256695,0.581920903954802,0.622825175074879
"734",30,25,150,0.2,10,2.5,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"735",30,25,150,0.2,10,3,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"736",30,30,20,0.2,10,0,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"737",30,30,20,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"738",30,30,20,0.2,10,1,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"739",30,30,20,0.2,10,1.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"740",30,30,20,0.2,10,2,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"741",30,30,20,0.2,10,2.5,0.650812637654743,0.683327162779218,0.610169491525424,0.648103097319795
"742",30,30,20,0.2,10,3,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"743",30,30,30,0.2,10,0,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"744",30,30,30,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"745",30,30,30,0.2,10,1,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"746",30,30,30,0.2,10,1.5,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"747",30,30,30,0.2,10,2,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"748",30,30,30,0.2,10,2.5,0.6759892154629,0.706034801925213,0.638418079096045,0.673480698828053
"749",30,30,30,0.2,10,3,0.6759892154629,0.706034801925213,0.638418079096045,0.673480698828053
"750",30,30,50,0.2,10,0,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"751",30,30,50,0.2,10,0.5,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"752",30,30,50,0.2,10,1,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"753",30,30,50,0.2,10,1.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"754",30,30,50,0.2,10,2,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"755",30,30,50,0.2,10,2.5,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"756",30,30,50,0.2,10,3,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"757",30,30,75,0.2,10,0,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"758",30,30,75,0.2,10,0.5,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"759",30,30,75,0.2,10,1,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"760",30,30,75,0.2,10,1.5,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"761",30,30,75,0.2,10,2,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"762",30,30,75,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"763",30,30,75,0.2,10,3,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"764",30,30,100,0.2,10,0,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"765",30,30,100,0.2,10,0.5,0.660989595200121,0.692582993952857,0.621468926553672,0.658347171902217
"766",30,30,100,0.2,10,1,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"767",30,30,100,0.2,10,1.5,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"768",30,30,100,0.2,10,2,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"769",30,30,100,0.2,10,2.5,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"770",30,30,100,0.2,10,3,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"771",30,30,120,0.2,10,0,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"772",30,30,120,0.2,10,0.5,0.660989595200121,0.692582993952857,0.621468926553672,0.658347171902217
"773",30,30,120,0.2,10,1,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"774",30,30,120,0.2,10,1.5,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"775",30,30,120,0.2,10,2,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"776",30,30,120,0.2,10,2.5,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"777",30,30,120,0.2,10,3,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"778",30,30,150,0.2,10,0,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"779",30,30,150,0.2,10,0.5,0.660989595200121,0.692582993952857,0.621468926553672,0.658347171902217
"780",30,30,150,0.2,10,1,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"781",30,30,150,0.2,10,1.5,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"782",30,30,150,0.2,10,2,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"783",30,30,150,0.2,10,2.5,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"784",30,30,150,0.2,10,3,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"785",30,35,20,0.2,10,0,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"786",30,35,20,0.2,10,0.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"787",30,35,20,0.2,10,1,0.640711627553733,0.674194742687893,0.598870056497175,0.6379254755796
"788",30,35,20,0.2,10,1.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"789",30,35,20,0.2,10,2,0.650812637654743,0.683327162779218,0.610169491525424,0.648103097319795
"790",30,35,20,0.2,10,2.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"791",30,35,20,0.2,10,3,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"792",30,35,30,0.2,10,0,0.671014657856763,0.701592002961866,0.632768361581921,0.668458340800183
"793",30,35,30,0.2,10,0.5,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"794",30,35,30,0.2,10,1,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"795",30,35,30,0.2,10,1.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"796",30,35,30,0.2,10,2,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"797",30,35,30,0.2,10,2.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"798",30,35,30,0.2,10,3,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"799",30,35,50,0.2,10,0,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"800",30,35,50,0.2,10,0.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"801",30,35,50,0.2,10,1,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"802",30,35,50,0.2,10,1.5,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"803",30,35,50,0.2,10,2,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"804",30,35,50,0.2,10,2.5,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"805",30,35,50,0.2,10,3,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"806",30,35,75,0.2,10,0,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"807",30,35,75,0.2,10,0.5,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"808",30,35,75,0.2,10,1,0.640901496164654,0.674503270393681,0.598870056497175,0.63809160768517
"809",30,35,75,0.2,10,1.5,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"810",30,35,75,0.2,10,2,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"811",30,35,75,0.2,10,2.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"812",30,35,75,0.2,10,3,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"813",30,35,100,0.2,10,0,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"814",30,35,100,0.2,10,0.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"815",30,35,100,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"816",30,35,100,0.2,10,1.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"817",30,35,100,0.2,10,2,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"818",30,35,100,0.2,10,2.5,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"819",30,35,100,0.2,10,3,0.635850991114149,0.669937060348019,0.593220338983051,0.633002796815073
"820",30,35,120,0.2,10,0,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"821",30,35,120,0.2,10,0.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"822",30,35,120,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"823",30,35,120,0.2,10,1.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"824",30,35,120,0.2,10,2,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"825",30,35,120,0.2,10,2.5,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"826",30,35,120,0.2,10,3,0.635850991114149,0.669937060348019,0.593220338983051,0.633002796815073
"827",30,35,150,0.2,10,0,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"828",30,35,150,0.2,10,0.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"829",30,35,150,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"830",30,35,150,0.2,10,1.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"831",30,35,150,0.2,10,2,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"832",30,35,150,0.2,10,2.5,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"833",30,35,150,0.2,10,3,0.635850991114149,0.669937060348019,0.593220338983051,0.633002796815073
"834",30,40,20,0.2,10,0,0.625712007290955,0.660742934715537,0.581920903954802,0.622791948653765
"835",30,40,20,0.2,10,0.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"836",30,40,20,0.2,10,1,0.630724538619275,0.665247439220042,0.587570621468927,0.627847533102748
"837",30,40,20,0.2,10,1.5,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"838",30,40,20,0.2,10,2,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"839",30,40,20,0.2,10,2.5,0.640749601275917,0.674256448229051,0.598870056497175,0.637958702000714
"840",30,40,20,0.2,10,3,0.645800106326422,0.678822658274713,0.604519774011299,0.643047512870811
"841",30,40,30,0.2,10,0,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"842",30,40,30,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"843",30,40,30,0.2,10,1,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"844",30,40,30,0.2,10,1.5,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"845",30,40,30,0.2,10,2,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"846",30,40,30,0.2,10,2.5,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"847",30,40,30,0.2,10,3,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"848",30,40,50,0.2,10,0,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"849",30,40,50,0.2,10,0.5,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"850",30,40,50,0.2,10,1,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"851",30,40,50,0.2,10,1.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"852",30,40,50,0.2,10,2,0.635850991114149,0.669937060348019,0.593220338983051,0.633002796815073
"853",30,40,50,0.2,10,2.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"854",30,40,50,0.2,10,3,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"855",30,40,75,0.2,10,0,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"856",30,40,75,0.2,10,0.5,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"857",30,40,75,0.2,10,1,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"858",30,40,75,0.2,10,1.5,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"859",30,40,75,0.2,10,2,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"860",30,40,75,0.2,10,2.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"861",30,40,75,0.2,10,3,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"862",30,40,100,0.2,10,0,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"863",30,40,100,0.2,10,0.5,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"864",30,40,100,0.2,10,1,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"865",30,40,100,0.2,10,1.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"866",30,40,100,0.2,10,2,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"867",30,40,100,0.2,10,2.5,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"868",30,40,100,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"869",30,40,120,0.2,10,0,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"870",30,40,120,0.2,10,0.5,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"871",30,40,120,0.2,10,1,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"872",30,40,120,0.2,10,1.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"873",30,40,120,0.2,10,2,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"874",30,40,120,0.2,10,2.5,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"875",30,40,120,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"876",30,40,150,0.2,10,0,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"877",30,40,150,0.2,10,0.5,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"878",30,40,150,0.2,10,1,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"879",30,40,150,0.2,10,1.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"880",30,40,150,0.2,10,2,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"881",30,40,150,0.2,10,2.5,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"882",30,40,150,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"883",35,5,20,0.2,10,0,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"884",35,5,20,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"885",35,5,20,0.2,10,1,0.635888964836333,0.669998765889177,0.593220338983051,0.633036023236187
"886",35,5,20,0.2,10,1.5,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"887",35,5,20,0.2,10,2,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"888",35,5,20,0.2,10,2.5,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"889",35,5,20,0.2,10,3,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"890",35,5,30,0.2,10,0,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"891",35,5,30,0.2,10,0.5,0.630724538619275,0.665247439220042,0.587570621468927,0.627847533102748
"892",35,5,30,0.2,10,1,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"893",35,5,30,0.2,10,1.5,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"894",35,5,30,0.2,10,2,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"895",35,5,30,0.2,10,2.5,0.620775423407002,0.656361841293348,0.576271186440678,0.617802817047009
"896",35,5,30,0.2,10,3,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"897",35,5,50,0.2,10,0,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"898",35,5,50,0.2,10,0.5,0.625825928457507,0.66092805133901,0.581920903954802,0.622891627917107
"899",35,5,50,0.2,10,1,0.640901496164654,0.674503270393681,0.598870056497175,0.63809160768517
"900",35,5,50,0.2,10,1.5,0.635850991114149,0.669937060348019,0.593220338983051,0.633002796815073
"901",35,5,50,0.2,10,2,0.635850991114149,0.669937060348019,0.593220338983051,0.633002796815073
"902",35,5,50,0.2,10,2.5,0.635850991114149,0.669937060348019,0.593220338983051,0.633002796815073
"903",35,5,50,0.2,10,3,0.635850991114149,0.669937060348019,0.593220338983051,0.633002796815073
"904",35,5,75,0.2,10,0,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"905",35,5,75,0.2,10,0.5,0.620775423407002,0.656361841293348,0.576271186440678,0.617802817047009
"906",35,5,75,0.2,10,1,0.620813397129187,0.656423546834506,0.576271186440678,0.617836043468123
"907",35,5,75,0.2,10,1.5,0.625825928457507,0.66092805133901,0.581920903954802,0.622891627917107
"908",35,5,75,0.2,10,2,0.610712387028176,0.647291126743182,0.564971751412429,0.607658421727929
"909",35,5,75,0.2,10,2.5,0.615762892078682,0.651857336788844,0.570621468926554,0.612747232598026
"910",35,5,75,0.2,10,3,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"911",35,5,100,0.2,10,0,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"912",35,5,100,0.2,10,0.5,0.620813397129187,0.656423546834506,0.576271186440678,0.617836043468123
"913",35,5,100,0.2,10,1,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"914",35,5,100,0.2,10,1.5,0.63076251234146,0.6653091447612,0.587570621468927,0.627880759523862
"915",35,5,100,0.2,10,2,0.625825928457507,0.66092805133901,0.581920903954802,0.622891627917107
"916",35,5,100,0.2,10,2.5,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"917",35,5,100,0.2,10,3,0.635850991114149,0.669937060348019,0.593220338983051,0.633002796815073
"918",35,5,120,0.2,10,0,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"919",35,5,120,0.2,10,0.5,0.620813397129187,0.656423546834506,0.576271186440678,0.617836043468123
"920",35,5,120,0.2,10,1,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
