"","hojas","min_data","bines","lerners....l","profundidad....p","exactitud","precision","precision_secundaria","promedio"
"73",30,5,50,0.2,10,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"74",30,5,75,0.2,10,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"75",30,5,100,0.2,10,0.635850991114149,0.669937060348019,0.593220338983051,0.633002796815073
"76",30,5,120,0.2,10,0.635850991114149,0.669937060348019,0.593220338983051,0.633002796815073
"77",30,5,150,0.2,10,0.635850991114149,0.669937060348019,0.593220338983051,0.633002796815073
"78",30,10,20,0.2,10,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"79",30,10,30,0.2,10,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"80",30,10,50,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"81",30,10,75,0.2,10,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"82",30,10,100,0.2,10,0.65096453254348,0.683573984943848,0.610169491525424,0.648236003004251
"83",30,10,120,0.2,10,0.65096453254348,0.683573984943848,0.610169491525424,0.648236003004251
"84",30,10,150,0.2,10,0.65096453254348,0.683573984943848,0.610169491525424,0.648236003004251
"85",30,15,20,0.2,10,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"86",30,15,30,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"87",30,15,50,0.2,10,0.615800865800866,0.651919042330001,0.570621468926554,0.61278045901914
"88",30,15,75,0.2,10,0.630876433508012,0.665494261384672,0.587570621468927,0.627980438787204
"89",30,15,100,0.2,10,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"90",30,15,120,0.2,10,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"91",30,15,150,0.2,10,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"92",30,20,20,0.2,10,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"93",30,20,30,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"94",30,20,50,0.2,10,0.640901496164654,0.674503270393681,0.598870056497175,0.63809160768517
"95",30,20,75,0.2,10,0.620737449684818,0.656300135752191,0.576271186440678,0.617769590625896
"96",30,20,100,0.2,10,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"97",30,20,120,0.2,10,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"98",30,20,150,0.2,10,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"99",30,25,20,0.2,10,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"100",30,25,30,0.2,10,0.645800106326422,0.678822658274713,0.604519774011299,0.643047512870811
"101",30,25,50,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"102",30,25,75,0.2,10,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"103",30,25,100,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"104",30,25,120,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"105",30,25,150,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"106",30,30,20,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"107",30,30,30,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"108",30,30,50,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"109",30,30,75,0.2,10,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"110",30,30,100,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"111",30,30,120,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"112",30,30,150,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"113",30,35,20,0.2,10,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"114",30,35,30,0.2,10,0.671014657856763,0.701592002961866,0.632768361581921,0.668458340800183
"115",30,35,50,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"116",30,35,75,0.2,10,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"117",30,35,100,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"118",30,35,120,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"119",30,35,150,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"120",30,40,20,0.2,10,0.625712007290955,0.660742934715537,0.581920903954802,0.622791948653765
"121",30,40,30,0.2,10,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"122",30,40,50,0.2,10,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"123",30,40,75,0.2,10,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"124",30,40,100,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"125",30,40,120,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"126",30,40,150,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"127",35,5,20,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"128",35,5,30,0.2,10,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"129",35,5,50,0.2,10,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"130",35,5,75,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"131",35,5,100,0.2,10,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"132",35,5,120,0.2,10,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"133",35,5,150,0.2,10,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"134",35,10,20,0.2,10,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"135",35,10,30,0.2,10,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"136",35,10,50,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"137",35,10,75,0.2,10,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"138",35,10,100,0.2,10,0.65096453254348,0.683573984943848,0.610169491525424,0.648236003004251
"139",35,10,120,0.2,10,0.65096453254348,0.683573984943848,0.610169491525424,0.648236003004251
"140",35,10,150,0.2,10,0.65096453254348,0.683573984943848,0.610169491525424,0.648236003004251
"141",35,15,20,0.2,10,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"142",35,15,30,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"143",35,15,50,0.2,10,0.615800865800866,0.651919042330001,0.570621468926554,0.61278045901914
"144",35,15,75,0.2,10,0.630876433508012,0.665494261384672,0.587570621468927,0.627980438787204
"145",35,15,100,0.2,10,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"146",35,15,120,0.2,10,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"147",35,15,150,0.2,10,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"148",35,20,20,0.2,10,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"149",35,20,30,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"150",35,20,50,0.2,10,0.640901496164654,0.674503270393681,0.598870056497175,0.63809160768517
"151",35,20,75,0.2,10,0.620737449684818,0.656300135752191,0.576271186440678,0.617769590625896
"152",35,20,100,0.2,10,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"153",35,20,120,0.2,10,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"154",35,20,150,0.2,10,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"155",35,25,20,0.2,10,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"156",35,25,30,0.2,10,0.645800106326422,0.678822658274713,0.604519774011299,0.643047512870811
"157",35,25,50,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"158",35,25,75,0.2,10,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"159",35,25,100,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"160",35,25,120,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"161",35,25,150,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"162",35,30,20,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"163",35,30,30,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"164",35,30,50,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"165",35,30,75,0.2,10,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"166",35,30,100,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"167",35,30,120,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"168",35,30,150,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"169",35,35,20,0.2,10,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"170",35,35,30,0.2,10,0.671014657856763,0.701592002961866,0.632768361581921,0.668458340800183
"171",35,35,50,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"172",35,35,75,0.2,10,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"173",35,35,100,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"174",35,35,120,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"175",35,35,150,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"176",35,40,20,0.2,10,0.625712007290955,0.660742934715537,0.581920903954802,0.622791948653765
"177",35,40,30,0.2,10,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"178",35,40,50,0.2,10,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"179",35,40,75,0.2,10,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"180",35,40,100,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"181",35,40,120,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"182",35,40,150,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"183",50,5,20,0.2,10,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"184",50,5,30,0.2,10,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"185",50,5,50,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"186",50,5,75,0.2,10,0.640749601275917,0.674256448229051,0.598870056497175,0.637958702000714
"187",50,5,100,0.2,10,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"188",50,5,120,0.2,10,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"189",50,5,150,0.2,10,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"190",50,10,20,0.2,10,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"191",50,10,30,0.2,10,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"192",50,10,50,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"193",50,10,75,0.2,10,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"194",50,10,100,0.2,10,0.65096453254348,0.683573984943848,0.610169491525424,0.648236003004251
"195",50,10,120,0.2,10,0.65096453254348,0.683573984943848,0.610169491525424,0.648236003004251
"196",50,10,150,0.2,10,0.65096453254348,0.683573984943848,0.610169491525424,0.648236003004251
"197",50,15,20,0.2,10,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"198",50,15,30,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"199",50,15,50,0.2,10,0.615800865800866,0.651919042330001,0.570621468926554,0.61278045901914
"200",50,15,75,0.2,10,0.630876433508012,0.665494261384672,0.587570621468927,0.627980438787204
"201",50,15,100,0.2,10,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"202",50,15,120,0.2,10,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"203",50,15,150,0.2,10,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"204",50,20,20,0.2,10,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"205",50,20,30,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"206",50,20,50,0.2,10,0.640901496164654,0.674503270393681,0.598870056497175,0.63809160768517
"207",50,20,75,0.2,10,0.620737449684818,0.656300135752191,0.576271186440678,0.617769590625896
"208",50,20,100,0.2,10,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"209",50,20,120,0.2,10,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"210",50,20,150,0.2,10,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"211",50,25,20,0.2,10,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"212",50,25,30,0.2,10,0.645800106326422,0.678822658274713,0.604519774011299,0.643047512870811
"213",50,25,50,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"214",50,25,75,0.2,10,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"215",50,25,100,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"216",50,25,120,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"217",50,25,150,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"218",50,30,20,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"219",50,30,30,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"220",50,30,50,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"221",50,30,75,0.2,10,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"222",50,30,100,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"223",50,30,120,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"224",50,30,150,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"225",50,35,20,0.2,10,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"226",50,35,30,0.2,10,0.671014657856763,0.701592002961866,0.632768361581921,0.668458340800183
"227",50,35,50,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"228",50,35,75,0.2,10,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"229",50,35,100,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"230",50,35,120,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"231",50,35,150,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"232",50,40,20,0.2,10,0.625712007290955,0.660742934715537,0.581920903954802,0.622791948653765
"233",50,40,30,0.2,10,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"234",50,40,50,0.2,10,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"235",50,40,75,0.2,10,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"236",50,40,100,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"237",50,40,120,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"238",50,40,150,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"239",75,5,20,0.2,10,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"240",75,5,30,0.2,10,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"241",75,5,50,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"242",75,5,75,0.2,10,0.640749601275917,0.674256448229051,0.598870056497175,0.637958702000714
"243",75,5,100,0.2,10,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"244",75,5,120,0.2,10,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"245",75,5,150,0.2,10,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"246",75,10,20,0.2,10,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"247",75,10,30,0.2,10,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"248",75,10,50,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"249",75,10,75,0.2,10,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"250",75,10,100,0.2,10,0.65096453254348,0.683573984943848,0.610169491525424,0.648236003004251
"251",75,10,120,0.2,10,0.65096453254348,0.683573984943848,0.610169491525424,0.648236003004251
"252",75,10,150,0.2,10,0.65096453254348,0.683573984943848,0.610169491525424,0.648236003004251
"253",75,15,20,0.2,10,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"254",75,15,30,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"255",75,15,50,0.2,10,0.615800865800866,0.651919042330001,0.570621468926554,0.61278045901914
"256",75,15,75,0.2,10,0.630876433508012,0.665494261384672,0.587570621468927,0.627980438787204
"257",75,15,100,0.2,10,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"258",75,15,120,0.2,10,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"259",75,15,150,0.2,10,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"260",75,20,20,0.2,10,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"261",75,20,30,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"262",75,20,50,0.2,10,0.640901496164654,0.674503270393681,0.598870056497175,0.63809160768517
"263",75,20,75,0.2,10,0.620737449684818,0.656300135752191,0.576271186440678,0.617769590625896
"264",75,20,100,0.2,10,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"265",75,20,120,0.2,10,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"266",75,20,150,0.2,10,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"267",75,25,20,0.2,10,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"268",75,25,30,0.2,10,0.645800106326422,0.678822658274713,0.604519774011299,0.643047512870811
"269",75,25,50,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"270",75,25,75,0.2,10,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"271",75,25,100,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"272",75,25,120,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"273",75,25,150,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"274",75,30,20,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"275",75,30,30,0.2,10,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"276",75,30,50,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"277",75,30,75,0.2,10,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"278",75,30,100,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"279",75,30,120,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"280",75,30,150,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"281",75,35,20,0.2,10,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"282",75,35,30,0.2,10,0.671014657856763,0.701592002961866,0.632768361581921,0.668458340800183
"283",75,35,50,0.2,10,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"284",75,35,75,0.2,10,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"285",75,35,100,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"286",75,35,120,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"287",75,35,150,0.2,10,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"288",75,40,20,0.2,10,0.625712007290955,0.660742934715537,0.581920903954802,0.622791948653765
"289",75,40,30,0.2,10,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"290",75,40,50,0.2,10,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"291",75,40,75,0.2,10,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"292",75,40,100,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"293",75,40,120,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"294",75,40,150,0.2,10,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"295",100,5,20,0.2,10,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
