"","hojas","min_data","bines","lerners....l","profundidad....p","lambda....l2","exactitud","precision","precision_secundaria","promedio"
"509",30,5,50,0.2,10,2,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"510",30,5,50,0.2,10,2.5,0.625749981013139,0.660804640256695,0.581920903954802,0.622825175074879
"511",30,5,50,0.2,10,3,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"512",30,5,75,0.2,10,0,0.615686944634313,0.651733925706528,0.570621468926554,0.612680779755798
"513",30,5,75,0.2,10,0.5,0.650812637654743,0.683327162779218,0.610169491525424,0.648103097319795
"514",30,5,75,0.2,10,1,0.625712007290955,0.660742934715537,0.581920903954802,0.622791948653765
"515",30,5,75,0.2,10,1.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"516",30,5,75,0.2,10,2,0.615724918356497,0.651795631247686,0.570621468926554,0.612714006176912
"517",30,5,75,0.2,10,2.5,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"518",30,5,75,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"519",30,5,100,0.2,10,0,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"520",30,5,100,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"521",30,5,100,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"522",30,5,100,0.2,10,1.5,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"523",30,5,100,0.2,10,2,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"524",30,5,100,0.2,10,2.5,0.625825928457507,0.66092805133901,0.581920903954802,0.622891627917107
"525",30,5,100,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"526",30,5,120,0.2,10,0,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"527",30,5,120,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"528",30,5,120,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"529",30,5,120,0.2,10,1.5,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"530",30,5,120,0.2,10,2,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"531",30,5,120,0.2,10,2.5,0.625825928457507,0.66092805133901,0.581920903954802,0.622891627917107
"532",30,5,120,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"533",30,5,150,0.2,10,0,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"534",30,5,150,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"535",30,5,150,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"536",30,5,150,0.2,10,1.5,0.63577504366978,0.669813649265704,0.593220338983051,0.632936343972845
"537",30,5,150,0.2,10,2,0.630838459785828,0.665432555843515,0.587570621468927,0.62794721236609
"538",30,5,150,0.2,10,2.5,0.625825928457507,0.66092805133901,0.581920903954802,0.622891627917107
"539",30,5,150,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"540",30,10,20,0.2,10,0,0.660989595200121,0.692582993952857,0.621468926553672,0.658347171902217
"541",30,10,20,0.2,10,0.5,0.676027189185084,0.70609650746637,0.638418079096045,0.673513925249167
"542",30,10,20,0.2,10,1,0.681077694235589,0.710662717512033,0.644067796610169,0.678602736119264
"543",30,10,20,0.2,10,1.5,0.676027189185084,0.70609650746637,0.638418079096045,0.673513925249167
"544",30,10,20,0.2,10,2,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"545",30,10,20,0.2,10,2.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"546",30,10,20,0.2,10,3,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"547",30,10,30,0.2,10,0,0.676065162907268,0.706158213007528,0.638418079096045,0.67354715167028
"548",30,10,30,0.2,10,0.5,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"549",30,10,30,0.2,10,1,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"550",30,10,30,0.2,10,1.5,0.680963773069036,0.71047760088856,0.644067796610169,0.678503056855922
"551",30,10,30,0.2,10,2,0.68100174679122,0.710539306429717,0.64406779661017,0.678536283277036
"552",30,10,30,0.2,10,2.5,0.650812637654743,0.683327162779218,0.610169491525424,0.648103097319795
"553",30,10,30,0.2,10,3,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"554",30,10,50,0.2,10,0,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"555",30,10,50,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"556",30,10,50,0.2,10,1,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"557",30,10,50,0.2,10,1.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"558",30,10,50,0.2,10,2,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"559",30,10,50,0.2,10,2.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"560",30,10,50,0.2,10,3,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"561",30,10,75,0.2,10,0,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"562",30,10,75,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"563",30,10,75,0.2,10,1,0.640939469886838,0.674564975934839,0.598870056497175,0.638124834106284
"564",30,10,75,0.2,10,1.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"565",30,10,75,0.2,10,2,0.635888964836333,0.669998765889177,0.593220338983051,0.633036023236187
"566",30,10,75,0.2,10,2.5,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"567",30,10,75,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"568",30,10,100,0.2,10,0,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"569",30,10,100,0.2,10,0.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"570",30,10,100,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"571",30,10,100,0.2,10,1.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"572",30,10,100,0.2,10,2,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"573",30,10,100,0.2,10,2.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"574",30,10,100,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"575",30,10,120,0.2,10,0,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"576",30,10,120,0.2,10,0.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"577",30,10,120,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"578",30,10,120,0.2,10,1.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"579",30,10,120,0.2,10,2,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"580",30,10,120,0.2,10,2.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"581",30,10,120,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"582",30,10,150,0.2,10,0,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"583",30,10,150,0.2,10,0.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"584",30,10,150,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"585",30,10,150,0.2,10,1.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"586",30,10,150,0.2,10,2,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"587",30,10,150,0.2,10,2.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"588",30,10,150,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"589",30,15,20,0.2,10,0,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"590",30,15,20,0.2,10,0.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"591",30,15,20,0.2,10,1,0.680963773069036,0.71047760088856,0.644067796610169,0.678503056855922
"592",30,15,20,0.2,10,1.5,0.68100174679122,0.710539306429717,0.64406779661017,0.678536283277036
"593",30,15,20,0.2,10,2,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"594",30,15,20,0.2,10,2.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"595",30,15,20,0.2,10,3,0.660837700311384,0.692336171788227,0.621468926553672,0.658214266217761
"596",30,15,30,0.2,10,0,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"597",30,15,30,0.2,10,0.5,0.680963773069036,0.71047760088856,0.644067796610169,0.678503056855922
"598",30,15,30,0.2,10,1,0.68100174679122,0.710539306429717,0.644067796610169,0.678536283277036
"599",30,15,30,0.2,10,1.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"600",30,15,30,0.2,10,2,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"601",30,15,30,0.2,10,2.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"602",30,15,30,0.2,10,3,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"603",30,15,50,0.2,10,0,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"604",30,15,50,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"605",30,15,50,0.2,10,1,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"606",30,15,50,0.2,10,1.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"607",30,15,50,0.2,10,2,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"608",30,15,50,0.2,10,2.5,0.645800106326422,0.678822658274713,0.604519774011299,0.643047512870811
"609",30,15,50,0.2,10,3,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"610",30,15,75,0.2,10,0,0.655977063871801,0.688078489448352,0.615819209039548,0.653291587453234
"611",30,15,75,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"612",30,15,75,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"613",30,15,75,0.2,10,1.5,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"614",30,15,75,0.2,10,2,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"615",30,15,75,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"616",30,15,75,0.2,10,3,0.625712007290955,0.660742934715537,0.581920903954802,0.622791948653765
"617",30,15,100,0.2,10,0,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"618",30,15,100,0.2,10,0.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"619",30,15,100,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"620",30,15,100,0.2,10,1.5,0.645914027492975,0.679007774898186,0.604519774011299,0.643147192134153
"621",30,15,100,0.2,10,2,0.630724538619275,0.665247439220042,0.587570621468927,0.627847533102748
"622",30,15,100,0.2,10,2.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"623",30,15,100,0.2,10,3,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"624",30,15,120,0.2,10,0,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"625",30,15,120,0.2,10,0.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"626",30,15,120,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"627",30,15,120,0.2,10,1.5,0.645914027492975,0.679007774898186,0.604519774011299,0.643147192134153
"628",30,15,120,0.2,10,2,0.630724538619275,0.665247439220042,0.587570621468927,0.627847533102748
"629",30,15,120,0.2,10,2.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"630",30,15,120,0.2,10,3,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"631",30,15,150,0.2,10,0,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"632",30,15,150,0.2,10,0.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"633",30,15,150,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"634",30,15,150,0.2,10,1.5,0.645914027492975,0.679007774898186,0.604519774011299,0.643147192134153
"635",30,15,150,0.2,10,2,0.630724538619275,0.665247439220042,0.587570621468927,0.627847533102748
"636",30,15,150,0.2,10,2.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"637",30,15,150,0.2,10,3,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"638",30,20,20,0.2,10,0,0.675913268018531,0.705911390842898,0.638418079096045,0.673414245985825
"639",30,20,20,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"640",30,20,20,0.2,10,1,0.67090073669021,0.701406886338393,0.632768361581921,0.668358661536841
"641",30,20,20,0.2,10,1.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"642",30,20,20,0.2,10,2,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"643",30,20,20,0.2,10,2.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"644",30,20,20,0.2,10,3,0.691026809447862,0.719548315438726,0.655367231638418,0.688647452175002
"645",30,20,30,0.2,10,0,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"646",30,20,30,0.2,10,0.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"647",30,20,30,0.2,10,1,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"648",30,20,30,0.2,10,1.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"649",30,20,30,0.2,10,2,0.66588820536189,0.696902381833889,0.627118644067797,0.663303077087858
"650",30,20,30,0.2,10,2.5,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"651",30,20,30,0.2,10,3,0.67090073669021,0.701406886338393,0.632768361581921,0.668358661536841
"652",30,20,50,0.2,10,0,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"653",30,20,50,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"654",30,20,50,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"655",30,20,50,0.2,10,1.5,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"656",30,20,50,0.2,10,2,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"657",30,20,50,0.2,10,2.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"658",30,20,50,0.2,10,3,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"659",30,20,75,0.2,10,0,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"660",30,20,75,0.2,10,0.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"661",30,20,75,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"662",30,20,75,0.2,10,1.5,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"663",30,20,75,0.2,10,2,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"664",30,20,75,0.2,10,2.5,0.66588820536189,0.696902381833889,0.627118644067797,0.663303077087858
"665",30,20,75,0.2,10,3,0.650812637654743,0.683327162779218,0.610169491525424,0.648103097319795
"666",30,20,100,0.2,10,0,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"667",30,20,100,0.2,10,0.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"668",30,20,100,0.2,10,1,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"669",30,20,100,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"670",30,20,100,0.2,10,2,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"671",30,20,100,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"672",30,20,100,0.2,10,3,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"673",30,20,120,0.2,10,0,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"674",30,20,120,0.2,10,0.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"675",30,20,120,0.2,10,1,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"676",30,20,120,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"677",30,20,120,0.2,10,2,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"678",30,20,120,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"679",30,20,120,0.2,10,3,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"680",30,20,150,0.2,10,0,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"681",30,20,150,0.2,10,0.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"682",30,20,150,0.2,10,1,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"683",30,20,150,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"684",30,20,150,0.2,10,2,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"685",30,20,150,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"686",30,20,150,0.2,10,3,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"687",30,25,20,0.2,10,0,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"688",30,25,20,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"689",30,25,20,0.2,10,1,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"690",30,25,20,0.2,10,1.5,0.6759892154629,0.706034801925213,0.638418079096045,0.673480698828053
"691",30,25,20,0.2,10,2,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"692",30,25,20,0.2,10,2.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"693",30,25,20,0.2,10,3,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"694",30,25,30,0.2,10,0,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"695",30,25,30,0.2,10,0.5,0.68100174679122,0.710539306429717,0.64406779661017,0.678536283277036
"696",30,25,30,0.2,10,1,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"697",30,25,30,0.2,10,1.5,0.67090073669021,0.701406886338393,0.632768361581921,0.668358661536841
"698",30,25,30,0.2,10,2,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"699",30,25,30,0.2,10,2.5,0.66588820536189,0.696902381833889,0.627118644067797,0.663303077087858
"700",30,25,30,0.2,10,3,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"701",30,25,50,0.2,10,0,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"702",30,25,50,0.2,10,0.5,0.686052251841725,0.715105516475379,0.649717514124294,0.683625094147133
"703",30,25,50,0.2,10,1,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"704",30,25,50,0.2,10,1.5,0.650812637654743,0.683327162779218,0.610169491525424,0.648103097319795
"705",30,25,50,0.2,10,2,0.645800106326422,0.678822658274713,0.604519774011299,0.643047512870811
"706",30,25,50,0.2,10,2.5,0.630724538619275,0.665247439220042,0.587570621468927,0.627847533102748
"707",30,25,50,0.2,10,3,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"708",30,25,75,0.2,10,0,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"709",30,25,75,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"710",30,25,75,0.2,10,1,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"711",30,25,75,0.2,10,1.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"712",30,25,75,0.2,10,2,0.655825168983064,0.687831667283722,0.615819209039548,0.653158681768778
"713",30,25,75,0.2,10,2.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"714",30,25,75,0.2,10,3,0.645800106326422,0.678822658274713,0.604519774011299,0.643047512870811
"715",30,25,100,0.2,10,0,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"716",30,25,100,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"717",30,25,100,0.2,10,1,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"718",30,25,100,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"719",30,25,100,0.2,10,2,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"720",30,25,100,0.2,10,2.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"721",30,25,100,0.2,10,3,0.655825168983064,0.687831667283722,0.615819209039548,0.653158681768778
"722",30,25,120,0.2,10,0,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"723",30,25,120,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"724",30,25,120,0.2,10,1,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"725",30,25,120,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"726",30,25,120,0.2,10,2,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"727",30,25,120,0.2,10,2.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"728",30,25,120,0.2,10,3,0.655825168983064,0.687831667283722,0.615819209039548,0.653158681768778
"729",30,25,150,0.2,10,0,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"730",30,25,150,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"731",30,25,150,0.2,10,1,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"732",30,25,150,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"733",30,25,150,0.2,10,2,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"734",30,25,150,0.2,10,2.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"735",30,25,150,0.2,10,3,0.655825168983064,0.687831667283722,0.615819209039548,0.653158681768778
"736",30,30,20,0.2,10,0,0.66588820536189,0.696902381833889,0.627118644067797,0.663303077087858
"737",30,30,20,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"738",30,30,20,0.2,10,1,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"739",30,30,20,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"740",30,30,20,0.2,10,2,0.67090073669021,0.701406886338393,0.632768361581921,0.668358661536841
"741",30,30,20,0.2,10,2.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"742",30,30,20,0.2,10,3,0.675913268018531,0.705911390842898,0.638418079096045,0.673414245985825
"743",30,30,30,0.2,10,0,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"744",30,30,30,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"745",30,30,30,0.2,10,1,0.691064783170046,0.719610020979884,0.655367231638418,0.688680678596116
"746",30,30,30,0.2,10,1.5,0.691026809447862,0.719548315438726,0.655367231638418,0.688647452175002
"747",30,30,30,0.2,10,2,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"748",30,30,30,0.2,10,2.5,0.67090073669021,0.701406886338393,0.632768361581921,0.668358661536841
"749",30,30,30,0.2,10,3,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"750",30,30,50,0.2,10,0,0.660989595200121,0.692582993952857,0.621468926553672,0.658347171902217
"751",30,30,50,0.2,10,0.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"752",30,30,50,0.2,10,1,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"753",30,30,50,0.2,10,1.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"754",30,30,50,0.2,10,2,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"755",30,30,50,0.2,10,2.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"756",30,30,50,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"757",30,30,75,0.2,10,0,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"758",30,30,75,0.2,10,0.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"759",30,30,75,0.2,10,1,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"760",30,30,75,0.2,10,1.5,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"761",30,30,75,0.2,10,2,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"762",30,30,75,0.2,10,2.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"763",30,30,75,0.2,10,3,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"764",30,30,100,0.2,10,0,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"765",30,30,100,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"766",30,30,100,0.2,10,1,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"767",30,30,100,0.2,10,1.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"768",30,30,100,0.2,10,2,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"769",30,30,100,0.2,10,2.5,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"770",30,30,100,0.2,10,3,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"771",30,30,120,0.2,10,0,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"772",30,30,120,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"773",30,30,120,0.2,10,1,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"774",30,30,120,0.2,10,1.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"775",30,30,120,0.2,10,2,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"776",30,30,120,0.2,10,2.5,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"777",30,30,120,0.2,10,3,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"778",30,30,150,0.2,10,0,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"779",30,30,150,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"780",30,30,150,0.2,10,1,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"781",30,30,150,0.2,10,1.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"782",30,30,150,0.2,10,2,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"783",30,30,150,0.2,10,2.5,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"784",30,30,150,0.2,10,3,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"785",30,35,20,0.2,10,0,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"786",30,35,20,0.2,10,0.5,0.6607997265892,0.692274466247069,0.621468926553672,0.658181039796647
"787",30,35,20,0.2,10,1,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
