"auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
0.710999994653162,0.146313618973193,0.449371436834987,19,43,5
0.730942418892095,0.194195081552882,0.535282521089911,42,11,9
0.712810392368491,0.0852923834163882,0.633007534442563,43,65,5
0.723643078889788,0.149800518870782,0.437775198444724,19,32,7
0.716858330407484,0.0705865958080301,0.88218665685649,16,27,4
0.724932241670134,0.0616359088735981,0.912775167333242,49,12,9
0.703117830966703,0.0339757876187656,0.898634896996617,21,58,4
0.716624540117245,0.115007363388583,0.818364511348261,29,49,6
0.732991053314399,0.0757159281726298,0.476307490781322,26,19,3
0.683189247880738,0.139566741467947,0.806015549604176,47,37,6
0.739837761216672,0.199134305852046,0.488530195521191,17,20,9
0.703509065485168,0.189923905457323,0.998730735806469,33,58,5
0.686915097854126,0.0383485741427355,0.719729020967567,24,37,6
0.690463699223032,0.0663087543330761,0.619255743254116,37,61,3
0.729624292767456,0.191816318085401,0.679506739692297,45,43,9
0.743499747996796,0.0682380121821631,0.800673343683593,23,38,9
0.640870673410258,0.026540428783705,0.415099849703582,13,69,5
0.722735503450199,0.100084775075722,0.568146110320278,30,32,9
0.732588980758254,0.135814477875312,0.851667255648738,47,50,5
0.74383361336177,0.133151593743728,0.558578906852053,23,22,3
0.713337376739499,0.129714894514665,0.557892232335679,24,54,3
0.730174812906367,0.17895822364212,0.923506806264492,8,21,6
0.706254591213537,0.0934162008495256,0.678109703325154,29,24,5
0.699567167381801,0.0376272087084525,0.970199826996634,44,29,8
0.674906138864949,0.0287692418830027,0.948715369503293,44,61,8
0.717442512694659,0.0759626364749856,0.613450924208621,38,30,10
0.732965831111961,0.158033249120177,0.985201348030847,38,16,3
0.716103627432507,0.0561276645169593,0.7563396973575,50,44,9
0.707507304553056,0.0811227265797346,0.529857920548879,47,47,9
0.698721523710253,0.137287808434763,0.713866123901773,10,31,8
0.706726248109842,0.158928802831671,0.994044886382576,11,68,9
0.730401804364632,0.17328743367512,0.816258578096284,46,38,8
0.722673270813881,0.1284921061499,0.963915907554375,44,12,4
0.706598169221116,0.053681878846609,0.761272969341464,32,26,8
