"","gota","lr","epocas","exactitud","precision","precision_secundaria","promedio"
"24",0.2,0.03,40,0.654135338345865,0.686492010405054,0.617316573266916,0.652647974005945
"25",0.2,0.03,50,0.639097744360902,0.675342359165889,0.599801837506756,0.638080647011182
"26",0.2,0.03,60,0.679197994987469,0.712789279784143,0.641560314370178,0.677849196380596
"27",0.2,0.03,70,0.669172932330827,0.696455505279035,0.636201741155302,0.667276726255055
"28",0.2,0.03,80,0.676691729323308,0.716444197256211,0.633473354748373,0.675536427109297
"29",0.2,0.03,90,0.664160401002506,0.711178174700651,0.618774131274131,0.664704235659096
"30",0.2,0.03,100,0.654135338345865,0.691738816738817,0.615114363248692,0.653662839444458
"31",0.2,0.05,10,0.56140350877193,NA,0.536665045698824,NA
"32",0.2,0.05,20,0.659147869674185,0.660641970744977,0.674107591754651,0.664632477391271
"33",0.2,0.05,30,0.671679197994987,0.679380547952027,0.661699739713924,0.670919828553646
"34",0.2,0.05,40,0.674185463659148,0.673333333333333,0.670744331850988,0.672754376281156
"35",0.2,0.05,50,0.649122807017544,0.666550769491946,0.619944234869608,0.645205937126366
"36",0.2,0.05,60,0.674185463659148,0.691010134030729,0.658719970658353,0.674638522782743
"37",0.2,0.05,70,0.679197994987469,0.686888213814477,0.666493546463539,0.677526585088495
"38",0.2,0.05,80,0.666666666666667,0.694407467516022,0.632019573155519,0.664364569112736
"39",0.2,0.05,90,0.676691729323308,0.70034595034595,0.645338135254102,0.67412527164112
"40",0.2,0.05,100,0.654135338345865,0.673579688285571,0.628899259036245,0.652204761889227
"41",0.2,0.06,10,0.506265664160401,NA,0.553989139515455,NA
"42",0.2,0.06,20,0.614035087719298,0.71765350877193,0.583542861447769,0.638410485979666
"43",0.2,0.06,30,0.664160401002506,0.666490894487938,0.68725547122337,0.672635588904605
"44",0.2,0.06,40,0.666666666666667,0.678520333847677,0.663656690746474,0.669614563753606
"45",0.2,0.06,50,0.654135338345865,0.655729361718472,0.661872071483055,0.657245590515798
"46",0.2,0.06,60,0.669172932330827,0.674076975422938,0.681861585087392,0.675037164280385
"47",0.2,0.06,70,0.656641604010025,0.670045604056581,0.65452380952381,0.660403672530138
"48",0.2,0.06,80,0.671679197994987,0.672263024360466,0.687523867286654,0.677155363214036
"49",0.2,0.06,90,0.684210526315789,0.687425778382347,0.689826164192361,0.687154156296833
"50",0.2,0.06,100,0.664160401002506,0.678439153439153,0.665995503204805,0.669531685882155
"51",0.2,0.1,10,0.518796992481203,0.524596963165848,NA,NA
"52",0.2,0.1,20,0.621553884711779,0.603934005062812,NA,NA
"53",0.2,0.1,30,0.621553884711779,0.600688590162274,NA,NA
"54",0.2,0.1,40,0.616541353383459,0.598473456368193,NA,NA
"55",0.2,0.1,50,0.629072681704261,0.607415277323744,NA,NA
"56",0.2,0.1,60,0.636591478696742,0.612363072243489,NA,NA
"57",0.2,0.1,70,0.654135338345865,0.631599323512032,NA,NA
"58",0.2,0.1,80,0.634085213032581,0.611856619564064,NA,NA
"59",0.2,0.1,90,0.631578947368421,0.610525431745148,NA,NA
"60",0.2,0.1,100,0.636591478696742,0.62065199229959,NA,NA
"61",0.3,0.01,10,0.674185463659148,0.699481197615526,0.646773374197659,0.673480011824111
"62",0.3,0.01,20,0.68922305764411,0.707675306409484,0.678425606670877,0.691774656908157
"63",0.3,0.01,30,0.704260651629073,0.725385418586082,0.674825174825175,0.701490415013443
"64",0.3,0.01,40,0.674185463659148,0.724664891878007,0.628112356053533,0.675654237196896
"65",0.3,0.01,50,0.656641604010025,0.685096153846154,0.629251891689525,0.656996549848568
"66",0.3,0.01,60,0.661654135338346,0.700168913212391,0.625228636230612,0.662350561593783
"67",0.3,0.01,70,0.649122807017544,0.6747997997998,0.620370531166065,0.648097712661136
"68",0.3,0.01,80,0.644110275689223,0.686624649859944,0.601571375484419,0.644102100344529
"69",0.3,0.01,90,0.654135338345865,0.705570795875198,0.609410083690549,0.656372072637204
"70",0.3,0.01,100,0.651629072681704,0.692511520737327,0.609609346902672,0.651249980107235
"71",0.3,0.02,10,0.666666666666667,0.701849925735065,0.639766081871345,0.669427558091026
"72",0.3,0.02,20,0.706766917293233,0.721890737553388,0.685502645502646,0.704720100116422
"73",0.3,0.02,30,0.691729323308271,0.712950575994054,0.664204125046245,0.68962800811619
"74",0.3,0.02,40,0.651629072681704,0.671783734590883,0.629970200085143,0.651127669119243
"75",0.3,0.02,50,0.661654135338346,0.680410375532327,0.635668529434991,0.659244346768555
"76",0.3,0.02,60,0.691729323308271,0.709202309414398,0.664828431372549,0.688586688031739
"77",0.3,0.02,70,0.659147869674185,0.698916644283284,0.62329352534832,0.660452679768596
"78",0.3,0.02,80,0.659147869674185,0.699274784633744,0.615976430976431,0.65813302842812
"79",0.3,0.02,90,0.654135338345865,0.702340448296154,0.607796077697679,0.654757288113232
"80",0.3,0.02,100,0.674185463659148,0.709101551068189,0.637529137529138,0.673605384085491
"81",0.3,0.03,10,0.56390977443609,0.794633642930857,0.546558704453441,0.635034040606796
"82",0.3,0.03,20,0.664160401002506,0.68884009009009,0.63790844690649,0.663636312666362
"83",0.3,0.03,30,0.694235588972431,0.701366079906784,0.679435483870968,0.691679050916728
"84",0.3,0.03,40,0.676691729323308,0.690711589800239,0.656218236773124,0.674540518632224
"85",0.3,0.03,50,0.664160401002506,0.689967583277442,0.633988903158655,0.662705629146201
"86",0.3,0.03,60,0.676691729323308,0.701260905058373,0.645227023921785,0.674393219434489
"87",0.3,0.03,70,0.664160401002506,0.68613549897571,0.633581093958452,0.661292331312223
"88",0.3,0.03,80,0.649122807017544,0.675819733214099,0.617950805682165,0.647631115304603
"89",0.3,0.03,90,0.656641604010025,0.678906540319584,0.625745699223085,0.653764614517565
"90",0.3,0.03,100,0.664160401002506,0.703888574660633,0.623499901632894,0.663849625765345
"91",0.3,0.05,10,0.536340852130326,0.571282051282051,0.531720218835091,0.546447707415822
"92",0.3,0.05,20,0.621553884711779,0.672044929915994,0.615802675585284,0.636467163404353
"93",0.3,0.05,30,0.669172932330827,0.677068833818592,0.679428341384863,0.675223369178094
"94",0.3,0.05,40,0.649122807017544,0.662907268170426,0.627519319131161,0.646516464773044
"95",0.3,0.05,50,0.636591478696742,0.656840207347307,0.621280193236715,0.638237293093588
"96",0.3,0.05,60,0.654135338345865,0.669062145369153,0.658612040133779,0.660603174616266
"97",0.3,0.05,70,0.641604010025063,0.655973364089825,0.641002415458937,0.646193263191275
"98",0.3,0.05,80,0.674185463659148,0.694865429840606,0.670537128574954,0.679862674024903
"99",0.3,0.05,90,0.654135338345865,0.676045296167247,0.640066632713692,0.656749089075601
"100",0.3,0.05,100,0.656641604010025,0.67305943480163,0.646173945502053,0.658624994771236
"101",0.3,0.06,10,0.516290726817043,NA,0.534735027614285,NA
"102",0.3,0.06,20,0.568922305764411,NA,0.610172154031803,NA
"103",0.3,0.06,30,0.639097744360902,0.63664234220609,0.665268243071447,0.647002776546146
"104",0.3,0.06,40,0.619047619047619,0.620820473251029,0.622846525455221,0.620904872584623
"105",0.3,0.06,50,0.631578947368421,0.634228696703342,0.660303994344291,0.642037212805351
"106",0.3,0.06,60,0.636591478696742,0.640938069216758,0.712378688849277,0.663302745587592
"107",0.3,0.06,70,0.644110275689223,0.645597939803638,0.678177622771789,0.655961946088216
"108",0.3,0.06,80,0.619047619047619,0.627655502392344,0.649449054800437,0.632050725413467
"109",0.3,0.06,90,0.631578947368421,0.63826536344231,0.664802321782083,0.644882210864271
"110",0.3,0.06,100,0.664160401002506,0.66549088771311,0.693809523809524,0.67448693750838
"111",0.3,0.1,10,0.536340852130326,0.487400672223194,NA,NA
"112",0.3,0.1,20,0.593984962406015,0.57593984962406,NA,NA
"113",0.3,0.1,30,0.573934837092732,0.560405869041536,NA,NA
"114",0.3,0.1,40,0.588972431077694,0.571816138283854,NA,NA
"115",0.3,0.1,50,0.601503759398496,0.583347257031468,NA,NA
"116",0.3,0.1,60,0.596491228070175,0.578067509198528,NA,NA
"117",0.3,0.1,70,0.571428571428571,0.560722458319712,NA,NA
"118",0.3,0.1,80,0.583959899749373,0.567358991538252,NA,NA
"119",0.3,0.1,90,0.583959899749373,0.566878360950921,NA,NA
"120",0.3,0.1,100,0.588972431077694,0.571226044910255,NA,NA
"121",0.4,0.01,10,0.646616541353383,0.668742752403397,0.620879851143009,0.64541304829993
"122",0.4,0.01,20,0.681704260651629,0.708156345480289,0.651375751205972,0.68041211911263
"123",0.4,0.01,30,0.679197994987469,0.713449716267339,0.640016103059581,0.677554604771463
"124",0.4,0.01,40,0.664160401002506,0.702886122505372,0.621905475539995,0.662983999682624
"125",0.4,0.01,50,0.661654135338346,0.675892453317826,0.638330746821313,0.658625778492495
"126",0.4,0.01,60,0.661654135338346,0.698823322795926,0.619934640522876,0.660137366219049
"127",0.4,0.01,70,0.654135338345865,0.701428969883308,0.610159624865507,0.65524131103156
"128",0.4,0.01,80,0.659147869674185,0.703548135277379,0.613914971309337,0.658870325420301
"129",0.4,0.01,90,0.676691729323308,0.726524926199874,0.627810927810928,0.677009194444703
"130",0.4,0.01,100,0.656641604010025,0.690360716334204,0.619921665936846,0.655641328760359
"131",0.4,0.02,10,0.691729323308271,0.695032679738562,0.709944545560984,0.698902182869272
"132",0.4,0.02,20,0.694235588972431,0.716337481962482,0.668404722307074,0.692992597747329
"133",0.4,0.02,30,0.676691729323308,0.702586255385688,0.642783882783883,0.674020622497626
"134",0.4,0.02,40,0.641604010025063,0.682200956937799,0.599409937607787,0.641071634856883
"135",0.4,0.02,50,0.661654135338346,0.697820378151261,0.62368388455345,0.661052799347685
"136",0.4,0.02,60,0.641604010025063,0.670940170940171,0.603618272274989,0.638720817746741
"137",0.4,0.02,70,0.659147869674185,0.701487045464237,0.615298202614379,0.658644372584267
"138",0.4,0.02,80,0.644110275689223,0.675550936065432,0.603649722176805,0.64110364464382
"139",0.4,0.02,90,0.666666666666667,0.722082166199813,0.615203061778404,0.667983964881628
"140",0.4,0.02,100,0.656641604010025,0.699794772890241,0.614534104239987,0.656990160380084
"141",0.4,0.03,10,0.604010025062657,0.722384570426651,0.561157311157311,0.629183968882206
"142",0.4,0.03,20,0.674185463659148,0.725373551180003,0.624737026145477,0.674765346994876
"143",0.4,0.03,30,0.68671679197995,0.715738034937334,0.65534235843944,0.685932395118908
"144",0.4,0.03,40,0.669172932330827,0.713952641165756,0.624781951842507,0.669302508446363
"145",0.4,0.03,50,0.679197994987469,0.701247952311613,0.650688470381565,0.677044805893549
"146",0.4,0.03,60,0.661654135338346,0.709822937795808,0.616707543664065,0.662728205599406
"147",0.4,0.03,70,0.644110275689223,0.695398009950249,0.596295637391528,0.645267974343667
"148",0.4,0.03,80,0.654135338345865,0.687766059803908,0.617200486871848,0.653033961673874
"149",0.4,0.03,90,0.654135338345865,0.689938077034851,0.614223058523959,0.652765491301558
"150",0.4,0.03,100,0.641604010025063,0.66915042814955,0.606077256077256,0.638943898083956
"151",0.4,0.05,10,0.506265664160401,0.543293108071869,0.535899983440967,0.528486251891079
"152",0.4,0.05,20,0.629072681704261,0.656034859829229,0.613228437122377,0.632778659551956
"153",0.4,0.05,30,0.669172932330827,0.671652421652422,0.674361547897848,0.671728967293699
"154",0.4,0.05,40,0.646616541353383,0.657762234198423,0.647098515519568,0.650492430357125
"155",0.4,0.05,50,0.656641604010025,0.66073837354036,0.693352802113753,0.670244259888046
"156",0.4,0.05,60,0.636591478696742,0.645888235440085,0.659774436090226,0.647418050075684
"157",0.4,0.05,70,0.666666666666667,0.665141140259089,0.697143499775079,0.676317102233611
"158",0.4,0.05,80,0.644110275689223,0.660327064083923,0.665249905663614,0.656562415145587
"159",0.4,0.05,90,0.651629072681704,0.658685536407689,0.659219457013575,0.656511355367656
"160",0.4,0.05,100,0.681704260651629,0.674382414646901,0.73380142892338,0.69662936807397
"161",0.4,0.06,10,0.596491228070175,0.635030973660566,0.620081453634085,0.617201218454942
"162",0.4,0.06,20,0.639097744360902,0.711636178861789,0.626409017713366,0.659047646978685
"163",0.4,0.06,30,0.619047619047619,0.689985430565141,0.62841138201243,0.64581481054173
"164",0.4,0.06,40,0.656641604010025,0.679490197820422,0.692656377438986,0.676262726423144
"165",0.4,0.06,50,0.611528822055138,0.62620320855615,0.619722992588268,0.619151674399852
"166",0.4,0.06,60,0.6265664160401,0.639259796806967,0.665170220725776,0.643665477857614
"167",0.4,0.06,70,0.6265664160401,0.632441418362344,0.648587391946026,0.63586507544949
"168",0.4,0.06,80,0.614035087719298,0.613396727882709,0.686898339939797,0.638110051847268
"169",0.4,0.06,90,0.636591478696742,0.652503052503053,0.66549088771311,0.651528472970968
"170",0.4,0.06,100,0.62406015037594,0.630210084033613,0.696899306655404,0.650389847021652
"171",0.4,0.1,10,0.546365914786967,0.573397286319246,NA,NA
"172",0.4,0.1,20,0.596491228070175,0.577899644601052,NA,NA
"173",0.4,0.1,30,0.614035087719298,0.591934381408066,NA,NA
"174",0.4,0.1,40,0.596491228070175,0.579671400724032,NA,NA
"175",0.4,0.1,50,0.598997493734336,0.582396585523214,NA,NA
"176",0.4,0.1,60,0.631578947368421,0.605533647262486,NA,NA
"177",0.4,0.1,70,0.596491228070175,0.583083496319557,NA,NA
"178",0.4,0.1,80,0.629072681704261,0.608430663101646,NA,NA
"179",0.4,0.1,90,0.619047619047619,0.594918885643696,NA,NA
"180",0.4,0.1,100,0.621553884711779,0.59664818612187,NA,NA
"181",0.5,0.01,10,0.68922305764411,0.691916150242937,0.687146866461432,0.689428691449493
"182",0.5,0.01,20,0.706766917293233,0.736595498919443,0.675503009241772,0.706288475151482
"183",0.5,0.01,30,0.711779448621554,0.727269933263084,0.692835121469972,0.71062816778487
"184",0.5,0.01,40,0.656641604010025,0.697461162255466,0.614434947768281,0.656179238011257
"185",0.5,0.01,50,0.671679197994987,0.707305107305107,0.631726249821963,0.670236851707352
"186",0.5,0.01,60,0.666666666666667,0.698840048840049,0.630773488307735,0.665426734604817
"187",0.5,0.01,70,0.656641604010025,0.690527065527066,0.618852459016393,0.655340376184495
"188",0.5,0.01,80,0.654135338345865,0.688126374567053,0.616018189152517,0.652759967355145
"189",0.5,0.01,90,0.666666666666667,0.720345596432553,0.615472191963205,0.667494818354141
"190",0.5,0.01,100,0.676691729323308,0.726365846681922,0.630355326722604,0.677804300909278
"191",0.5,0.02,10,0.664160401002506,0.67036523347203,0.700851116702389,0.678458917058975
"192",0.5,0.02,20,0.659147869674185,0.703361344537815,0.614799582812378,0.659102932341459
"193",0.5,0.02,30,0.709273182957393,0.726121233544351,0.684753316749585,0.706715911083777
"194",0.5,0.02,40,0.68922305764411,0.718869259358902,0.654860904860905,0.687651073954639
"195",0.5,0.02,50,0.659147869674185,0.694630887650454,0.618365580689524,0.657381446004721
"196",0.5,0.02,60,0.676691729323308,0.715785075329567,0.635409772591182,0.675962192414686
"197",0.5,0.02,70,0.639097744360902,0.688268380071659,0.595845004668534,0.641070376367032
"198",0.5,0.02,80,0.654135338345865,0.693617171878041,0.612876400560224,0.653542970261377
"199",0.5,0.02,90,0.651629072681704,0.688355031890991,0.61104209799862,0.650342067523772
"200",0.5,0.02,100,0.649122807017544,0.698673249520707,0.602114343478858,0.649970133339036
"201",0.5,0.03,10,0.679197994987469,0.73370253753452,0.630139755139755,0.681013429220581
"202",0.5,0.03,20,0.676691729323308,0.71173835125448,0.639263492746944,0.675897857774911
"203",0.5,0.03,30,0.674185463659148,0.708170699973979,0.636221701795472,0.6728592884762
"204",0.5,0.03,40,0.651629072681704,0.66871571308191,0.627867275942635,0.64940402056875
"205",0.5,0.03,50,0.654135338345865,0.675130939019828,0.625763051075016,0.65167644281357
"206",0.5,0.03,60,0.664160401002506,0.696724159925395,0.629292929292929,0.663392496740277
"207",0.5,0.03,70,0.684210526315789,0.698045697681664,0.665382639958911,0.682546287985455
"208",0.5,0.03,80,0.651629072681704,0.673128516174402,0.625909267588428,0.650222285481512
"209",0.5,0.03,90,0.636591478696742,0.664798136160365,0.601677174183066,0.634355596346724
"210",0.5,0.03,100,0.641604010025063,0.682098765432099,0.605173964169606,0.642958913208923
"211",0.5,0.05,10,0.56140350877193,0.659776252224765,0.543243404052768,0.588141055016487
"212",0.5,0.05,20,0.634085213032581,0.644743886393539,0.634599829714772,0.637809643046964
"213",0.5,0.05,30,0.631578947368421,0.650765099647056,0.614577077077077,0.632307041364185
"214",0.5,0.05,40,0.649122807017544,0.689779387425278,0.60687134502924,0.648591179824021
"215",0.5,0.05,50,0.661654135338346,0.672872048579717,0.639810038483583,0.658112074133882
"216",0.5,0.05,60,0.676691729323308,0.696541717988837,0.6555330634278,0.676255503579982
"217",0.5,0.05,70,0.629072681704261,0.654305060532511,0.596023391812865,0.626467044683212
"218",0.5,0.05,80,0.619047619047619,0.65101585120479,0.576876107236639,0.615646525829682
"219",0.5,0.05,90,0.671679197994987,0.690604697651174,0.651877077261339,0.671386990969167
"220",0.5,0.05,100,0.646616541353383,0.652716049382716,0.648376612756948,0.649236401164349
"221",0.5,0.06,10,0.518796992481203,0.546083390293917,NA,NA
"222",0.5,0.06,20,0.591478696741855,0.597313585254384,NA,NA
"223",0.5,0.06,30,0.601503759398496,0.620597191904492,NA,NA
"224",0.5,0.06,40,0.619047619047619,NA,0.652678444077674,NA
"225",0.5,0.06,50,0.596491228070175,NA,0.631996658312448,NA
"226",0.5,0.06,60,0.596491228070175,NA,0.643107769423559,NA
"227",0.5,0.06,70,0.614035087719298,NA,0.667361651254573,NA
"228",0.5,0.06,80,0.616541353383459,NA,0.678183993973468,NA
"229",0.5,0.06,90,0.598997493734336,NA,0.670644001307617,NA
"230",0.5,0.06,100,0.614035087719298,NA,0.67034573613521,NA
"231",0.5,0.1,10,0.533834586466165,0.393397286319246,NA,NA
"232",0.5,0.1,20,0.578947368421053,0.567687334277723,NA,NA
"233",0.5,0.1,30,0.581453634085213,0.568098983811425,0.475694444444444,0.541749020780361
"234",0.5,0.1,40,0.588972431077694,0.570413113597628,NA,NA
"235",0.5,0.1,50,0.591478696741855,0.57194208763499,NA,NA
"236",0.5,0.1,60,0.601503759398496,0.578706043136846,NA,NA
"237",0.5,0.1,70,0.583959899749373,0.568640332985519,NA,NA
"238",0.5,0.1,80,0.606516290726817,0.58316604618342,NA,NA
"239",0.5,0.1,90,0.586466165413534,0.57480658167157,NA,NA
"240",0.5,0.1,100,0.596491228070175,0.576964274298448,NA,NA
"241",0.6,0.01,10,0.68922305764411,0.699832818930041,0.680530138897653,0.689862005157268
"242",0.6,0.01,20,0.674185463659148,0.703885146628564,0.642641129032258,0.673570579773323
"243",0.6,0.01,30,0.696741854636591,0.733306922962095,0.658468720821662,0.69617249947345
"244",0.6,0.01,40,0.696741854636591,0.721454579012719,0.668752122229417,0.695649518626242
"245",0.6,0.01,50,0.681704260651629,0.706631196999348,0.652311939268461,0.680215798973146
"246",0.6,0.01,60,0.664160401002506,0.699922037422037,0.622711575418672,0.662264671281072
"247",0.6,0.01,70,0.666666666666667,0.698046151777495,0.630147436478443,0.664953418307535
"248",0.6,0.01,80,0.676691729323308,0.714214909027395,0.636843559977888,0.675916732776197
"249",0.6,0.01,90,0.644110275689223,0.675787778728955,0.605828667842626,0.641908907420268
"250",0.6,0.01,100,0.659147869674185,0.686162447032012,0.627469116282992,0.65759314432973
"251",0.6,0.02,10,0.669172932330827,0.710087045570917,0.633112331395782,0.670790769765842
"252",0.6,0.02,20,0.68671679197995,0.704482874744954,0.661551858390247,0.684250508371717
"253",0.6,0.02,30,0.674185463659148,0.701907467532468,0.640920655521564,0.672337862237727
"254",0.6,0.02,40,0.666666666666667,0.713741891157767,0.621045441472534,0.667151333098989
"255",0.6,0.02,50,0.68671679197995,0.695844365143318,0.670833333333333,0.6844648301522
"256",0.6,0.02,60,0.691729323308271,0.721595071595072,0.656045751633987,0.689790048845776
"257",0.6,0.02,70,0.694235588972431,0.70965965965966,0.673498066193355,0.692464438275149
"258",0.6,0.02,80,0.68671679197995,0.715739584592044,0.659077661196305,0.687178012589433
"259",0.6,0.02,90,0.651629072681704,0.681371955159269,0.615134261873392,0.649378429904788
"260",0.6,0.02,100,0.669172932330827,0.681935420934543,0.65033960292581,0.667149318730393
"261",0.6,0.03,10,0.646616541353383,0.672752179327522,0.612374907073826,0.64391454258491
"262",0.6,0.03,20,0.664160401002506,0.693167630848511,0.632770097286226,0.663366043045748
"263",0.6,0.03,30,0.671679197994987,0.689507154213037,0.647995539265127,0.669727297157717
"264",0.6,0.03,40,0.664160401002506,0.688940931563882,0.632275132275132,0.661792154947174
"265",0.6,0.03,50,0.68671679197995,0.714887991257854,0.655560912889746,0.685721898709183
"266",0.6,0.03,60,0.701754385964912,0.725462962962963,0.676073087608241,0.701096812178705
"267",0.6,0.03,70,0.674185463659148,0.712145969498911,0.640833483456434,0.675721638871498
"268",0.6,0.03,80,0.676691729323308,0.706514706154216,0.647208931419458,0.676805122298994
"269",0.6,0.03,90,0.661654135338346,0.683254551820728,0.632323921764916,0.659077536307997
"270",0.6,0.03,100,0.644110275689223,0.683638183638184,0.610494741787431,0.646081067038279
"271",0.6,0.05,10,0.568922305764411,0.612745063122229,0.557948545107291,0.579871971331311
"272",0.6,0.05,20,0.586466165413534,0.642232353934482,0.564453811029153,0.597717443459056
"273",0.6,0.05,30,0.621553884711779,0.644139810806477,0.601008757933553,0.622234151150603
"274",0.6,0.05,40,0.651629072681704,0.66524523694335,0.646807359307359,0.654560556310805
"275",0.6,0.05,50,0.651629072681704,0.691609977324263,0.640793650793651,0.661344233599873
"276",0.6,0.05,60,0.651629072681704,0.681820184132858,0.635215946843854,0.656221734552805
"277",0.6,0.05,70,0.651629072681704,0.680671294791626,0.625,0.652433455824443
"278",0.6,0.05,80,0.611528822055138,0.648934452141404,0.588015922899644,0.616159732365395
"279",0.6,0.05,90,0.631578947368421,0.66464774191972,0.642463393626184,0.646230027638108
"280",0.6,0.05,100,0.614035087719298,0.642308971374485,0.58201472207732,0.612786260390368
"281",0.6,0.06,10,0.553884711779449,0.597005892658067,0.506294471811713,0.55239502541641
"282",0.6,0.06,20,0.543859649122807,0.630426835824105,0.678116288331342,0.617467591092751
"283",0.6,0.06,30,0.583959899749373,0.670512820512821,0.539571832229013,0.598014850830402
"284",0.6,0.06,40,0.619047619047619,0.668979839535947,0.626368003341688,0.638131820641751
"285",0.6,0.06,50,0.588972431077694,0.641486182904753,0.590711031887503,0.607056548623316
"286",0.6,0.06,60,0.596491228070175,0.668391994478951,0.583924349881797,0.616269190810308
"287",0.6,0.06,70,0.646616541353383,0.733856786488365,0.638379992534528,0.672951106792092
"288",0.6,0.06,80,0.619047619047619,0.686795818374766,0.579047779705674,0.62829707237602
"289",0.6,0.06,90,0.604010025062657,0.648186802482536,0.632051282051282,0.628082703198825
"290",0.6,0.06,100,0.614035087719298,0.658491668360089,0.632999164578112,0.635175306885833
"291",0.6,0.1,10,0.50125313283208,0.530083443126921,0.621357449529552,0.550898008496184
"292",0.6,0.1,20,0.486215538847118,0.596261904761905,0.582410026716957,0.55496249010866
"293",0.6,0.1,30,0.491228070175439,0.629824561403509,0.571673976608187,0.564242202729045
"294",0.6,0.1,40,0.461152882205514,0.635072094995759,0.46018684158219,0.518803939594488
"295",0.6,0.1,50,0.518796992481203,0.62997557997558,0.55613539175183,0.568302654736204
"296",0.6,0.1,60,0.488721804511278,0.777777777777778,0.472439558470601,0.579646380253219
"297",0.6,0.1,70,0.49874686716792,0.673015873015873,0.475477752610065,0.549080164264619
"298",0.6,0.1,80,0.513784461152882,0.675213675213675,0.483420159444313,0.55747276527029
"299",0.6,0.1,90,0.516290726817043,0.751322751322751,0.48711823439053,0.584910570843441
"300",0.6,0.1,100,0.491228070175439,0.677991452991453,0.527771891408255,0.565663804858382
