"","hojas","min_data","bines","lerners....l","profundidad....p","exactitud","precision","precision_secundaria","promedio"
"277",75,30,75,0.2,10,0.700239808153477,0.783505154639175,0.507936507936508,0.663893823576387
"278",75,30,100,0.2,10,0.676258992805755,0.766323024054983,0.468253968253968,0.636945328371569
"279",75,30,120,0.2,10,0.676258992805755,0.766323024054983,0.468253968253968,0.636945328371569
"280",75,30,150,0.2,10,0.676258992805755,0.766323024054983,0.468253968253968,0.636945328371569
"281",75,35,20,0.2,10,0.685851318944844,0.77319587628866,0.484126984126984,0.647724726453496
"282",75,35,30,0.2,10,0.700239808153477,0.783505154639175,0.507936507936508,0.663893823576387
"283",75,35,50,0.2,10,0.685851318944844,0.77319587628866,0.484126984126984,0.647724726453496
"284",75,35,75,0.2,10,0.676258992805755,0.766323024054983,0.468253968253968,0.636945328371569
"285",75,35,100,0.2,10,0.6810551558753,0.769759450171821,0.476190476190476,0.642335027412532
"286",75,35,120,0.2,10,0.6810551558753,0.769759450171821,0.476190476190476,0.642335027412532
"287",75,35,150,0.2,10,0.6810551558753,0.769759450171821,0.476190476190476,0.642335027412532
"288",75,40,20,0.2,10,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"289",75,40,30,0.2,10,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"290",75,40,50,0.2,10,0.700239808153477,0.783505154639175,0.507936507936508,0.663893823576387
"291",75,40,75,0.2,10,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"292",75,40,100,0.2,10,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"293",75,40,120,0.2,10,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"294",75,40,150,0.2,10,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"295",100,5,20,0.2,10,0.700239808153477,0.783505154639175,0.507936507936508,0.663893823576387
"296",100,5,30,0.2,10,0.700239808153477,0.783505154639175,0.507936507936508,0.663893823576387
"297",100,5,50,0.2,10,0.690647482014389,0.776632302405498,0.492063492063492,0.65311442549446
"298",100,5,75,0.2,10,0.738609112709832,0.810996563573883,0.571428571428572,0.707011415904096
