"auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
0.719176810312226,0.132508503060519,0.582266770499964,12,49,7
0.712206072765379,0.18560190363802,0.680701191521855,41,68,6
0.706302779208309,0.188893948481726,0.810884231356299,47,50,3
0.728341074047669,0.0895775137454667,0.750976987014338,14,14,5
0.737435955980027,0.0937879002222139,0.591982240454853,38,14,4
0.731358468071762,0.114225542969045,0.97491469216398,37,22,4
0.757317792023713,0.199395936439012,0.889072376548685,46,16,3
0.716591634288801,0.154208157392062,0.882871067002494,46,25,5
0.699804904636426,0.087171918003161,0.883013768713456,19,35,10
0.72217260861162,0.0335185969471349,0.659338028687332,23,22,9
0.737445201952134,0.0170420888298401,0.560497196760774,26,11,9
0.713632526741473,0.185787613836207,0.888564891890558,45,14,3
0.744800664726376,0.117994919033232,0.807514339051725,43,16,3
0.722074957985895,0.0859787530799443,0.78221116994475,42,12,4
0.71797909814869,0.199947945474865,0.66581318554146,49,16,3
0.74326962967588,0.176367348371751,0.910658242516196,41,16,3
0.714135726462162,0.0320110010953248,0.948026324046077,47,25,5
0.724065915092636,0.0605591651008348,0.441216986669181,10,32,3
0.712505780778737,0.0861581811626861,0.95820894738012,40,21,9
0.692130761639792,0.181898242061518,0.715730224879971,16,58,3
0.670413731549624,0.0189148292944487,0.464412894530222,9,41,10
0.751276995632174,0.158845757411375,0.866680801345703,46,16,4
0.742951379052146,0.121302402924509,0.946737044712948,42,10,3
0.734137113572351,0.112657995236982,0.705882751436285,15,19,8
0.708767025586311,0.163427134219673,0.836467002242897,12,49,4
0.693167553676279,0.0171164235735778,0.575657957105944,36,12,4
0.728610849769328,0.049191348782687,0.787588966794265,18,46,3
0.723839285895804,0.0532673371666879,0.832399781052861,14,21,7
0.717836687785939,0.0779715958338999,0.49330405559307,24,16,4
0.683951942668851,0.0175924615258235,0.666523716128757,48,50,5
0.71868727432686,0.159599283421545,0.792123230986809,34,65,10
0.697769589207377,0.179657705615978,0.561259105397481,18,57,10
0.715466920089079,0.162400464736919,0.683402825492853,46,54,10
0.716028890269548,0.159540196963847,0.761901522065513,39,34,8
0.699788955299697,0.0572249022302846,0.610839649096318,19,40,4
0.724847884616428,0.0498437603418529,0.522534787455248,47,35,8
0.718192364401459,0.130358173083232,0.445525637816312,19,24,7
0.724751007036446,0.162132338059768,0.701015157795465,22,52,9
0.745412547801661,0.199117774029987,0.95019489771862,39,18,3
0.707941254879033,0.110437732914293,0.408269337104959,25,62,4
0.686679372946518,0.0164001266826084,0.484395239754347,14,44,7
0.724810793542501,0.199272139720873,0.873164689000967,46,17,3
0.724245191068751,0.144070659338916,0.580438967874274,21,13,6
0.717420888931586,0.0613405327075091,0.922260918575432,34,21,8
0.71638208019744,0.0621174331034627,0.694514913577307,12,59,3
0.698512788187542,0.0256367193375248,0.911950562057877,10,45,3
0.719943649491704,0.116795060561381,0.455674740719283,41,32,6
0.688858755946072,0.0335297798364516,0.462672492873948,38,60,10
0.691179382376792,0.164937353554615,0.551086503920052,32,68,4
0.720439149498569,0.0324347268120945,0.901616500810161,31,23,5
0.72059960372404,0.181468410787296,0.825379602266895,13,42,8
0.696201671542182,0.101441787608967,0.710226133452123,29,43,4
0.695008404406979,0.155564571889988,0.615126077827159,34,24,10
0.700359491120235,0.0424600555348326,0.727777193928976,10,69,5
0.715684870708909,0.178961743553906,0.855701309301266,47,16,3
0.72700931586624,0.0432958814568608,0.490670241953153,28,48,8
0.708777897553355,0.0729739862117497,0.951172479741229,44,41,4
0.704232815721188,0.0326747911926545,0.950553458229033,40,15,4
0.68937518037518,0.123836118413953,0.535248313587252,48,60,5
0.705733597768281,0.164663777146258,0.682551368890842,17,47,7
0.692594551146088,0.0225061671884474,0.971824048382742,10,58,10
0.700346811260339,0.0755747536580684,0.784167940460984,38,48,8
0.735952089719133,0.183564645081721,0.528926649888372,38,18,10
0.725090419380147,0.124569536659729,0.682795119429659,43,37,8
0.729918018309059,0.0243310140769812,0.982618437268538,17,22,8
0.704242218774134,0.0475672903495794,0.840739243750041,36,19,8
0.695768815132874,0.0126027452245075,0.906863735554786,11,41,3
0.698898014386745,0.0859019574732566,0.873859920640662,32,70,5
0.728486847534986,0.153769439738968,0.886179876420825,45,16,4
0.692957680898074,0.155155876312824,0.838175633850601,25,69,4
0.723761797166537,0.0781875563697447,0.782271509903483,8,32,6
0.682652639252173,0.167764400322342,0.429381441204203,31,57,10
0.714008764689012,0.119217915344867,0.486588609528448,40,29,6
0.725505543951762,0.199957440355796,0.889684153298181,21,31,3
0.679515656877861,0.0965835191384447,0.92858312674542,49,54,5
0.706536222131967,0.109569383932129,0.588264513494726,25,46,3
0.720741797792961,0.0460445679833693,0.516264453017619,21,18,4
0.682771099345436,0.010714012206695,0.59146994604473,49,46,5
0.748840654597896,0.19942207913868,0.931953469811558,48,20,3
0.728862281763323,0.0708999452746217,0.948687076826533,20,14,6
0.706926944379674,0.041679762872248,0.974084878818924,20,60,6
0.697757360497871,0.195438928410376,0.716918325131154,29,26,8
0.700787138051925,0.158162054048143,0.460517296355125,49,11,6
0.693514574535344,0.163955522310361,0.453033785066986,36,58,3
0.696427173476531,0.145011841943148,0.655507972515607,20,61,10
0.698950135537972,0.0699826447772235,0.466736986958142,12,26,8
0.69175314783073,0.0589574113633949,0.485226029668795,27,42,9
0.727289363744307,0.0787546092975605,0.434741966946796,31,38,9
0.709966187263606,0.179837524192303,0.475615145860706,34,51,9
0.688720062449212,0.0510942629633867,0.428309014767222,50,26,6
0.732853598635916,0.117434989279774,0.639805119426083,23,38,7
0.686726127388515,0.0675352354912483,0.513079407157563,35,62,3
0.702923492286184,0.139399188815772,0.79165908984053,21,48,9
0.707273011654564,0.101393136913755,0.613140214852663,41,50,4
0.687541378366862,0.117523636072446,0.994503321340261,30,50,7
0.708094824689454,0.152674812560342,0.711004089332838,46,48,3
0.736490588418174,0.10522569341419,0.529316521386057,9,12,7
0.716353861303686,0.0807237982741417,0.793546441301564,19,52,6
0.703030937343635,0.108006194397539,0.815505728768325,46,68,3
0.724364699805971,0.131776706760058,0.623175180175249,32,34,4
0.706942504297554,0.13660865614577,0.486940765725076,11,15,5
0.721219563888226,0.199723310621427,0.899913460165861,45,17,3
0.721288309675004,0.135293943408781,0.921454083354026,10,27,10
0.723669943760778,0.0779185255081789,0.469057869905327,48,27,9
0.71190077806458,0.0872555726960069,0.491698918321915,24,15,3
0.693394825131009,0.0821009126307047,0.712809097602405,46,55,3
0.706023267643224,0.098993517879874,0.44429774483717,28,52,5
0.689160209007218,0.0743647850241093,0.93527931788573,22,59,10
0.637159587476954,0.0180558487864351,0.423692879912304,13,58,8
0.67632142319592,0.127024000978651,0.795691768997489,15,61,7
0.726420081216137,0.138271136089359,0.585880735331681,44,33,10
0.709334688107786,0.0705451671522157,0.615129208563687,35,25,6
0.705565401463741,0.0210597142369719,0.435724908842379,47,31,5
0.723059427417152,0.198392407979281,0.875722202519001,38,46,8
0.727696035905513,0.0581353866091021,0.933648088238528,33,25,9
0.724552024071304,0.0361271390715893,0.55406094433465,22,21,8
0.74398203583146,0.182310199558968,0.56596923293923,26,35,10
0.681472554076434,0.0252087491935212,0.8889201483991,13,68,6
0.722464981392428,0.165537543130496,0.991883816638915,44,11,3
0.717552393142624,0.166807587581717,0.97588368803435,44,38,7
0.740627112714305,0.156214518868236,0.840572355434019,32,33,9
0.75459581106146,0.188892297576916,0.889034172736412,18,16,3
0.677045697927647,0.0148131739457278,0.614058140859054,32,56,8
0.68712941081532,0.131020059537797,0.800008321155375,46,16,10
0.721834580309565,0.196421696542221,0.888715813113141,25,16,3
0.71612142878918,0.109206226121769,0.716472851654608,39,35,10
