"","hojas","min_data","bines","lerners....l","profundidad....p","exactitud","precision","precision_secundaria","promedio"
"1",15,5,20,0.01,3,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"2",15,5,20,0.01,4,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"3",15,5,20,0.01,5,0.743405275779377,0.814432989690722,0.579365079365079,0.712401114945059
"4",15,5,20,0.01,6,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"5",15,5,20,0.01,7,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"6",15,5,20,0.01,8,0.743405275779377,0.814432989690722,0.579365079365079,0.712401114945059
"7",15,5,20,0.01,9,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"8",15,5,20,0.01,10,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"9",15,5,20,0.02,10,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"10",15,5,20,0.03,10,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"11",15,5,20,0.05,10,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"12",15,5,20,0.06,10,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"13",15,5,20,0.1,10,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"14",15,5,20,0.15,10,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"15",15,5,20,0.2,10,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"16",15,5,30,0.2,10,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"17",15,5,50,0.2,10,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"18",15,5,75,0.2,10,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"19",15,5,100,0.2,10,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"20",15,5,120,0.2,10,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"21",15,5,150,0.2,10,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"22",15,10,20,0.2,10,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"23",15,10,30,0.2,10,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"24",15,10,50,0.2,10,0.738609112709832,0.810996563573883,0.571428571428572,0.707011415904096
"25",15,10,75,0.2,10,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"26",15,10,100,0.2,10,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"27",15,10,120,0.2,10,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"28",15,10,150,0.2,10,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"29",15,15,20,0.2,10,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"30",15,15,30,0.2,10,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"31",15,15,50,0.2,10,0.743405275779377,0.814432989690722,0.579365079365079,0.712401114945059
"32",15,15,75,0.2,10,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"33",15,15,100,0.2,10,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"34",15,15,120,0.2,10,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"35",15,15,150,0.2,10,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"36",15,20,20,0.2,10,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"37",15,20,30,0.2,10,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
