"","gota","lr","epocas","exactitud","precision","precision_secundaria","promedio"
"1",0.2,0.01,10,0.504847550531004,0.78845484978914,0.334832386129643,0.542711595483262
"2",0.2,0.01,20,0.610037684138404,0.811002399160294,0.395830704654234,0.60562359598431
"3",0.2,0.01,30,0.633915724563207,0.786123485306788,0.414631664631665,0.61155695816722
"4",0.2,0.01,40,0.600531003768414,0.771666377666031,0.373723972728948,0.581973784721131
"5",0.2,0.01,50,0.653168893456663,0.782491582491583,0.435374149659864,0.623678208536037
"6",0.2,0.01,60,0.622096608427544,0.75584833523579,0.386262626262626,0.58806918997532
"7",0.2,0.01,70,0.655515587529976,0.774126588021779,0.422543779169492,0.617395318240416
"8",0.2,0.01,80,0.665073655361425,0.763705674414022,0.445285234352066,0.624688188042504
"9",0.2,0.01,90,0.689105858170606,0.769230769230769,0.467857142857143,0.642064590086173
"10",0.2,0.01,100,0.657845152449469,0.759914990669708,0.416948131233845,0.611569424784341
"11",0.2,0.02,10,0.653100376841384,0.752430482348256,0.408811298934573,0.604780719374738
"12",0.2,0.02,20,0.629136690647482,0.804220779220779,0.419071976616734,0.617476482161665
"13",0.2,0.02,30,0.63876327509421,0.801206636500754,0.417486338797814,0.61915208346426
"14",0.2,0.02,40,0.63878040424803,0.814177978883861,0.421523982999393,0.624827455377095
"15",0.2,0.02,50,0.633984241178486,0.800291475724917,0.413932558669401,0.616069425190934
"16",0.2,0.02,60,0.62675573826653,0.756701912201794,0.3871891996892,0.590215616719174
"17",0.2,0.02,70,0.643490921548476,0.763653062510154,0.40441292356186,0.603852302540163
"18",0.2,0.02,80,0.664970880438506,0.768291621232798,0.440004028418663,0.624422176696656
"19",0.2,0.02,90,0.6793251113395,0.772326366444014,0.466848991848992,0.639500156544168
"20",0.2,0.02,100,0.631534772182254,0.744407774110744,0.383307169021455,0.586416571771484
"21",0.2,0.03,10,0.58621103117506,0.788280457771983,0.376172164878904,0.583554551275316
"22",0.2,0.03,20,0.641075710859883,0.791504997060553,0.414241622574956,0.615607443498464
"23",0.2,0.03,30,0.638643371017472,0.776819883090122,0.412848158131177,0.609437137412923
"24",0.2,0.03,40,0.631654676258993,0.762185488012008,0.400488400488401,0.598109521586467
"25",0.2,0.03,50,0.648389859540939,0.774680494560694,0.418536461384439,0.613868938495357
"26",0.2,0.03,60,0.633984241178486,0.758445532435741,0.399942824471126,0.597457532695118
"27",0.2,0.03,70,0.662641315519013,0.767150360418009,0.421921921921922,0.617237865952981
"28",0.2,0.03,80,0.657810894141829,0.755104346386996,0.408937395167505,0.607284211898777
"29",0.2,0.03,90,0.653066118533744,0.750702930328615,0.414909969257795,0.606226339373385
"30",0.2,0.03,100,0.624340527577938,0.745874799816975,0.371961075375227,0.580725467590047
"31",0.2,0.05,10,0.370914696813977,NA,0.272389178209671,NA
"32",0.2,0.05,20,0.452038369304556,0.640041642266901,0.266239748342883,0.45277325330478
"33",0.2,0.05,30,0.602637889688249,0.712908496732026,0.336666666666667,0.550737684362314
"34",0.2,0.05,40,0.600462487153135,0.722314712299326,0.31378108571091,0.54551942838779
"35",0.2,0.05,50,0.569373072970195,0.760744955919461,0.336757105943152,0.55562504494427
"36",0.2,0.05,60,0.586039739636862,0.738193356704209,0.332525262763714,0.552252786368262
"37",0.2,0.05,70,0.636330935251799,0.773701298701299,0.36197542079895,0.590669218250682
