"auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
0.771829645450335,0.0226836866478645,0.430553294263454,25,44,9
0.805938733097263,0.148392166490802,0.480464427473722,31,19,8
0.794835644743593,0.187842006842819,0.767197812508487,40,14,9
0.817322769609636,0.126586970749219,0.524776866911794,39,18,3
0.773749696140264,0.182758608074326,0.999233312785812,50,54,4
0.813649596577803,0.0329681387054222,0.926209535335889,31,34,7
0.812245678363078,0.169178624384212,0.522428910821436,32,17,7
0.816894947941626,0.16735485146292,0.504210262802288,31,17,4
0.790147658785966,0.106950455789512,0.844810859216936,33,12,8
0.791222244758837,0.156174237875263,0.710178310806444,10,57,8
0.790840095231471,0.0517964431439852,0.942299836198986,42,59,8
0.745019584558537,0.0749676964486623,0.722950306505663,21,57,5
0.775927959761993,0.136297699923289,0.581427757661929,46,63,4
0.792712487600794,0.164575217145362,0.856979429327743,30,42,8
0.802629552641865,0.185458263377078,0.512672619077427,47,27,3
0.819098123442013,0.174147884841649,0.539276255160623,41,16,3
0.797685804824392,0.0734052117033605,0.73164899811279,9,10,4
0.796481371582317,0.149541765869778,0.499044841886736,43,24,6
0.806035253956359,0.0393986863927078,0.90990162488455,17,35,10
0.808714098087749,0.060692341497771,0.883459036503686,26,17,8
0.785764114125965,0.153757909870119,0.526722777260341,43,12,6
0.776912804617409,0.145902548289204,0.820651851929072,32,67,6
0.812706142285329,0.0247597024847201,0.444713966689611,45,24,6
0.8150876246499,0.190125303100697,0.416492094997643,36,11,10
0.818973820914688,0.180422912004443,0.528782450393371,38,20,3
0.794447748101557,0.0144714957925095,0.706812426749198,41,47,6
0.809176784162807,0.164554248728012,0.426924395665061,35,20,7
0.79427839033865,0.178598311926762,0.567562524496764,48,36,6
0.76277986453202,0.137762260664352,0.593429013227858,21,57,9
0.78852727198844,0.12309286938861,0.465846215040283,27,47,3
0.782237844512791,0.125507831511025,0.642869612615323,35,55,5
0.77696237480839,0.0764459509981051,0.514145545971487,35,55,3
0.82177503702988,0.0891391909063824,0.492962266768754,45,20,7
0.789187441624596,0.141529132924324,0.585764999831282,40,54,6
0.799570574615947,0.178388534619385,0.551581576228885,38,27,4
0.805116915752125,0.0665599645862648,0.494289697364164,36,22,8
0.753079141337406,0.0239730719008716,0.854786689568916,29,59,5
0.794080854085921,0.127893600947137,0.493395848262149,39,19,7
0.792793581790767,0.142592326454743,0.525099777150846,42,15,5
0.789938261177825,0.107725386528191,0.867450296783308,24,67,6
0.820865764748455,0.0645723744217469,0.485078201745823,38,17,3
