"","gota","lr","epocas","exactitud","precision","precision_secundaria","promedio"
"36",0.2,0.05,60,0.700959232613909,0.804719098744256,0.511701454775459,0.672459928711208
"37",0.2,0.05,70,0.698544021925317,0.79727102162375,0.501155477548632,0.6656568403659
"38",0.2,0.05,80,0.698475505310038,0.796109718106527,0.502955304928989,0.665846842781851
"39",0.2,0.05,90,0.710465912983899,0.799327368487848,0.512226512226512,0.67400659789942
"40",0.2,0.05,100,0.701010620075368,0.79373220340902,0.504776269482152,0.66650636432218
"41",0.2,0.06,10,0.681997259335389,0.808218956625766,0.485298444724674,0.658504886895276
"42",0.2,0.06,20,0.705789653991093,0.809405813186636,0.495627250112023,0.670274239096584
"43",0.2,0.06,30,0.717625899280576,0.826064657747826,0.534130207566096,0.692606921531499
"44",0.2,0.06,40,0.698441247002398,0.81785113035113,0.499695045712648,0.671995807688725
"45",0.2,0.06,50,0.722507708119219,0.824311396998186,0.523899371069182,0.690239492062196
"46",0.2,0.06,60,0.717608770126756,0.812787752422873,0.520873015873016,0.683756512807548
"47",0.2,0.06,70,0.71296676944159,0.795402969590871,0.515789120440283,0.674719619824248
"48",0.2,0.06,80,0.708119218910586,0.808488539022466,0.503344481605351,0.673317413179467
"49",0.2,0.06,90,0.705704008221994,0.81765958908816,0.507096596389693,0.676820064566616
"50",0.2,0.06,100,0.689037341555327,0.80031746031746,0.474859055673009,0.654737952515266
"51",0.2,0.1,10,0.708119218910586,0.708119218910586,NA,NA
"52",0.2,0.1,20,0.708119218910586,0.708119218910586,NA,NA
"53",0.2,0.1,30,0.708119218910586,0.708119218910586,NA,NA
"54",0.2,0.1,40,0.708119218910586,0.708119218910586,NA,NA
"55",0.2,0.1,50,0.708119218910586,0.708119218910586,NA,NA
"56",0.2,0.1,60,0.708119218910586,0.708119218910586,NA,NA
"57",0.2,0.1,70,0.708119218910586,0.708119218910586,NA,NA
"58",0.2,0.1,80,0.708119218910586,0.708119218910586,NA,NA
"59",0.2,0.1,90,0.708119218910586,0.708119218910586,NA,NA
"60",0.2,0.1,100,0.708119218910586,0.708119218910586,NA,NA
"61",0.3,0.01,10,0.665073655361425,0.856441412993137,0.479222063944286,0.66691237743295
"62",0.3,0.01,20,0.724940047961631,0.852185076580322,0.530496259806605,0.702540461449519
"63",0.3,0.01,30,0.736913326481672,0.847723621082909,0.539314634746424,0.707983860770335
"64",0.3,0.01,40,0.72245632065776,0.823061446398059,0.528687078360145,0.691401615138655
"65",0.3,0.01,50,0.705721137375814,0.812264804911864,0.513276836158192,0.67708759281529
"66",0.3,0.01,60,0.710620075368277,0.7910972469796,0.503812415654521,0.668509912667466
"67",0.3,0.01,70,0.689037341555327,0.775869427996032,0.459374446216551,0.641427071922637
"68",0.3,0.01,80,0.705738266529633,0.79970447726016,0.510670194003527,0.672037645931107
"69",0.3,0.01,90,0.720075368276807,0.794827858175083,0.527461113644424,0.680788113365438
"70",0.3,0.01,100,0.712983898595409,0.79143156251109,0.504031818677128,0.669482426594542
"71",0.3,0.02,10,0.686519355943816,0.847280611514774,0.501968604591706,0.678589524016765
"72",0.3,0.02,20,0.734429599177801,0.844548051778851,0.537186782469801,0.705388144475484
"73",0.3,0.02,30,0.736827680712573,0.83423266213702,0.554673721340388,0.70857802139666
"74",0.3,0.02,40,0.727303871188763,0.840730620074801,0.535714285714286,0.70124959232595
"75",0.3,0.02,50,0.717677286742035,0.819319727891156,0.523706577974871,0.686901197536021
"76",0.3,0.02,60,0.69141829393628,0.793475899314069,0.481837606837607,0.655577266695985
"77",0.3,0.02,70,0.705841041452552,0.791209422075256,0.506694855532065,0.667915106353291
"78",0.3,0.02,80,0.722576224734498,0.826568558147506,0.525808080808081,0.691650954563361
"79",0.3,0.02,90,0.689054470709147,0.786478659101865,0.472175914900373,0.649236348237128
"80",0.3,0.02,100,0.713001027749229,0.793863755062624,0.521860885275519,0.676241889362457
"81",0.3,0.03,10,0.499708804385063,NA,0.372043156435304,NA
"82",0.3,0.03,20,0.703391572456321,0.827349823589954,0.508816914080072,0.679852770042115
"83",0.3,0.03,30,0.701027749229188,0.821793775649795,0.485774940177456,0.669532155018813
"84",0.3,0.03,40,0.720143884892086,0.827378962034134,0.514668174962293,0.687397007296171
"85",0.3,0.03,50,0.708170606372045,0.797859305935149,0.497642341619888,0.667890751309027
"86",0.3,0.03,60,0.693902021240151,0.801922147001934,0.485002981514609,0.660275716585565
"87",0.3,0.03,70,0.698612538540596,0.807838725089777,0.485768405419522,0.664073223016632
"88",0.3,0.03,80,0.691452552243919,0.797808442805323,0.472637622424856,0.653966205824699
"89",0.3,0.03,90,0.710551558752998,0.81145389901309,0.510690556177678,0.677565337981255
"90",0.3,0.03,100,0.710517300445358,0.807223621998258,0.504580690627202,0.674107204356939
"91",0.3,0.05,10,0.576413155190134,0.747557256659198,0.347062472308374,0.557010961385902
"92",0.3,0.05,20,0.69138403562864,0.835015909380171,0.497477804681195,0.674625916563335
"93",0.3,0.05,30,0.672113737581364,0.798306537226763,0.467382425020422,0.645934233276183
"94",0.3,0.05,40,0.689020212401507,0.825839035516455,0.478263600109456,0.664374282675806
"95",0.3,0.05,50,0.686519355943816,0.816813973063973,0.486131452775826,0.663154927261205
"96",0.3,0.05,60,0.681706063720452,0.80546768046768,0.473599834198913,0.653591192795682
"97",0.3,0.05,70,0.681757451181912,0.841190812793247,0.479825059619029,0.667591107864729
"98",0.3,0.05,80,0.667471736896197,0.814310906131308,0.446951258933916,0.642911300653807
"99",0.3,0.05,90,0.705686879068174,0.825959258853996,0.508909608909609,0.680185248943926
"100",0.3,0.05,100,0.696180198698184,0.82068760726123,0.485552178318136,0.667473328092517
"101",0.3,0.06,10,0.547721822541966,0.753344454257024,0.339179375453885,0.546748550750959
"102",0.3,0.06,20,0.681706063720452,0.847399822399822,0.484133434133434,0.671079773417903
"103",0.3,0.06,30,0.684087016101405,0.839005080940565,0.498192410426453,0.673761502489474
"104",0.3,0.06,40,0.679427886262419,0.815035757892901,0.483990959600716,0.659484867918678
"105",0.3,0.06,50,0.667386091127098,0.816274509803922,0.460889410537298,0.648183337156106
"106",0.3,0.06,60,0.708187735525865,0.826779577810506,0.508730158730159,0.681232490688843
"107",0.3,0.06,70,0.686639260020555,0.833626151870511,0.471425318761384,0.663896910217483
"108",0.3,0.06,80,0.691452552243919,0.802886898373111,0.470515300302534,0.654951583639855
"109",0.3,0.06,90,0.674648852346694,0.832519274805151,0.456780425358587,0.654649517503477
"110",0.3,0.06,100,0.689020212401507,0.818280847692612,0.495601173020528,0.667634077704882
"111",0.3,0.1,10,0.708119218910586,0.708119218910586,NA,NA
"112",0.3,0.1,20,0.708119218910586,0.708119218910586,NA,NA
"113",0.3,0.1,30,0.708119218910586,0.708119218910586,NA,NA
"114",0.3,0.1,40,0.708119218910586,0.708119218910586,NA,NA
"115",0.3,0.1,50,0.708119218910586,0.708119218910586,NA,NA
"116",0.3,0.1,60,0.708119218910586,0.708119218910586,NA,NA
"117",0.3,0.1,70,0.708119218910586,0.708119218910586,NA,NA
"118",0.3,0.1,80,0.708119218910586,0.708119218910586,NA,NA
"119",0.3,0.1,90,0.708119218910586,0.708119218910586,NA,NA
"120",0.3,0.1,100,0.708119218910586,0.708119218910586,NA,NA
"121",0.4,0.01,10,0.669921205892429,0.852811913295784,0.485215596536097,0.66931623857477
"122",0.4,0.01,20,0.724922918807811,0.861697962561186,0.524706438953263,0.703775773440753
"123",0.4,0.01,30,0.701027749229188,0.838534848930088,0.495480376058469,0.678347658072582
"124",0.4,0.01,40,0.660294621445701,0.789361232949565,0.447222222222222,0.632292692205829
"125",0.4,0.01,50,0.686570743405276,0.808104293784073,0.48128095505093,0.658651997413426
"126",0.4,0.01,60,0.684224049331963,0.794350866580058,0.461791202967674,0.646788706293232
"127",0.4,0.01,70,0.710585817060637,0.79474394297743,0.503026687875574,0.669452149304547
"128",0.4,0.01,80,0.710500171291538,0.799704170091453,0.508660657987463,0.672954999790151
"129",0.4,0.01,90,0.684155532716684,0.780538311281198,0.460983710983711,0.641892518327198
"130",0.4,0.01,100,0.681843096951011,0.768108893103729,0.451851851851852,0.633934613968864
"131",0.4,0.02,10,0.696111682082905,0.839780436376971,0.508627245770103,0.681506454743326
"132",0.4,0.02,20,0.710517300445358,0.839015151515151,0.509065991988193,0.686199481316234
"133",0.4,0.02,30,0.710637204522097,0.838137228001031,0.513574716934179,0.687449716485769
"134",0.4,0.02,40,0.701027749229188,0.805393694905125,0.49233789260385,0.666253112246054
"135",0.4,0.02,50,0.70344295991778,0.80429460677289,0.504030501089325,0.670589355926665
"136",0.4,0.02,60,0.691281260705721,0.793904096291982,0.487154495926426,0.657446617641376
"137",0.4,0.02,70,0.686673518328195,0.802835141148658,0.470931537598204,0.653480065691686
"138",0.4,0.02,80,0.708119218910586,0.795687976764227,0.498556998556999,0.667454731410604
"139",0.4,0.02,90,0.717745803357314,0.801333033213285,0.516185529052353,0.678421455207651
"140",0.4,0.02,100,0.696197327852004,0.793691703485518,0.478047956771361,0.655978996036294
"141",0.4,0.03,10,0.444621445700582,NA,0.303455348928404,NA
"142",0.4,0.03,20,0.65772524837273,0.816051767179083,0.469968553459119,0.647915189670311
"143",0.4,0.03,30,0.696111682082905,0.833887301784457,0.491971207087486,0.673990063651616
"144",0.4,0.03,40,0.734532374100719,0.831518817204301,0.536641929499072,0.700897706934698
"145",0.4,0.03,50,0.720143884892086,0.825569358178054,0.51846926713948,0.68806083673654
"146",0.4,0.03,60,0.686502226789997,0.804933018904226,0.478857399910031,0.656764215201418
"147",0.4,0.03,70,0.701062007536828,0.798583692817626,0.49033189033189,0.663325863562115
"148",0.4,0.03,80,0.679496402877698,0.80299659554387,0.458909641325161,0.64713421324891
"149",0.4,0.03,90,0.720023980815348,0.82078853046595,0.517730496453901,0.6861810025784
"150",0.4,0.03,100,0.700959232613909,0.815494288320375,0.489600381887616,0.668684634273967
"151",0.4,0.05,10,0.612435765673176,0.80301418895197,0.393253968253968,0.602901307626371
"152",0.4,0.05,20,0.621925316889346,0.843713046905794,0.416975308641975,0.627537890812372
"153",0.4,0.05,30,0.710483042137718,0.803327228327228,0.524945533769063,0.679585268078003
"154",0.4,0.05,40,0.648321342925659,0.784151472650771,0.423608606803702,0.618693807460044
"155",0.4,0.05,50,0.660243233984241,0.810405911529507,0.445198592257416,0.638615912590388
"156",0.4,0.05,60,0.65779376498801,0.785807743658211,0.456944444444444,0.633515317696888
"157",0.4,0.05,70,0.665107913669065,0.818813266274364,0.431617869915742,0.638513016619724
"158",0.4,0.05,80,0.660277492291881,0.848824477128548,0.451568099713583,0.653556689711337
"159",0.4,0.05,90,0.66983556012333,0.839642637372655,0.45279593318809,0.654091376894692
"160",0.4,0.05,100,0.655498458376156,0.815973072215422,0.440578030060761,0.63734985355078
"161",0.4,0.06,10,0.571771154504967,0.810857866413422,0.387452107279693,0.590027042732694
"162",0.4,0.06,20,0.662572798903734,0.830182960738516,0.45180356366797,0.648186441103407
"163",0.4,0.06,30,0.66981843096951,0.801839464882943,0.463904390962291,0.645187428938248
"164",0.4,0.06,40,0.634018499486125,0.772942547475258,0.427403846153846,0.611454964371743
"165",0.4,0.06,50,0.708102089756766,0.844255342405859,0.502074314574315,0.684810582245647
"166",0.4,0.06,60,0.612452894826995,0.821441953871152,0.438095238095238,0.623996695597795
"167",0.4,0.06,70,0.645974648852347,0.793565470673904,0.425,0.621513373175417
"168",0.4,0.06,80,0.657999314833847,0.801851851851852,0.444003385903947,0.634618184196549
"169",0.4,0.06,90,0.636433710174717,0.812458271413495,0.417724867724868,0.622205616437693
"170",0.4,0.06,100,0.6293251113395,0.778334109610309,0.42105463980464,0.60957128691815
"171",0.4,0.1,10,0.708119218910586,0.708119218910586,NA,NA
"172",0.4,0.1,20,0.708119218910586,0.708119218910586,NA,NA
"173",0.4,0.1,30,0.708119218910586,0.708119218910586,NA,NA
"174",0.4,0.1,40,0.708119218910586,0.708119218910586,NA,NA
"175",0.4,0.1,50,0.708119218910586,0.708119218910586,NA,NA
"176",0.4,0.1,60,0.708119218910586,0.708119218910586,NA,NA
"177",0.4,0.1,70,0.708119218910586,0.708119218910586,NA,NA
"178",0.4,0.1,80,0.708119218910586,0.708119218910586,NA,NA
"179",0.4,0.1,90,0.708119218910586,0.708119218910586,NA,NA
"180",0.4,0.1,100,0.708119218910586,0.708119218910586,NA,NA
"181",0.5,0.01,10,0.63879753340185,0.838263160086623,0.452926959787243,0.643329217758572
"182",0.5,0.01,20,0.722559095580678,0.841513511118048,0.518624004854115,0.694232203850947
"183",0.5,0.01,30,0.70340870161014,0.826296175534347,0.493152848947997,0.674285908697495
"184",0.5,0.01,40,0.712983898595409,0.835238364302349,0.508253968253968,0.685492077050575
"185",0.5,0.01,50,0.701044878383008,0.819798404904788,0.497065897065897,0.672636393451231
"186",0.5,0.01,60,0.696231586159644,0.800162902239547,0.488654841093865,0.661683109831019
"187",0.5,0.01,70,0.720041109969167,0.809047619047619,0.527350427350427,0.685479718789071
"188",0.5,0.01,80,0.698544021925317,0.798333854003957,0.490266025109231,0.662381300346168
"189",0.5,0.01,90,0.698612538540596,0.802085704260081,0.487875173921686,0.662857805574121
"190",0.5,0.01,100,0.708119218910586,0.795567335889917,0.502173913043478,0.668620155947994
"191",0.5,0.02,10,0.66031175059952,0.864811157715415,0.467838277747067,0.664320395354001
"192",0.5,0.02,20,0.7345152449469,0.851854500949702,0.531197622759443,0.705855789552015
"193",0.5,0.02,30,0.693884892086331,0.821297116861633,0.485622771166406,0.66693492670479
"194",0.5,0.02,40,0.686742034943474,0.802446408116511,0.471139971139971,0.653442804733319
"195",0.5,0.02,50,0.689054470709147,0.807970015835184,0.470938654841094,0.655987713795142
"196",0.5,0.02,60,0.712829736211031,0.809482152048772,0.510611974759896,0.677641287673233
"197",0.5,0.02,70,0.724854402192532,0.828862893379022,0.523187173420093,0.692301489663882
"198",0.5,0.02,80,0.68192874272011,0.794756121071911,0.465110286538858,0.647265050110293
"199",0.5,0.02,90,0.720075368276807,0.817128000625538,0.527167277167277,0.688123548689874
"200",0.5,0.02,100,0.712881123672491,0.79457264957265,0.516306755260244,0.674586842835128
"201",0.5,0.03,10,0.612435765673176,0.772303921568627,0.394417551880238,0.593052413040681
"202",0.5,0.03,20,0.684206920178143,0.824532817821965,0.475375530329091,0.661371756109733
"203",0.5,0.03,30,0.681843096951011,0.845051828937371,0.475457875457875,0.667450933782086
"204",0.5,0.03,40,0.667488866050017,0.801188714841518,0.455795288722118,0.641490956537884
"205",0.5,0.03,50,0.665090784515245,0.803783780375541,0.448381962864721,0.639085509251836
"206",0.5,0.03,60,0.681843096951011,0.827599917997517,0.477133655394525,0.662192223447684
"207",0.5,0.03,70,0.693764988009592,0.81899742769308,0.482598039215686,0.665120151639453
"208",0.5,0.03,80,0.674665981500514,0.811588200828707,0.462138188608777,0.649464123645999
"209",0.5,0.03,90,0.650702295306612,0.797385273091728,0.432389937106918,0.626825835168419
"210",0.5,0.03,100,0.648355601233299,0.776980286738351,0.428688112784759,0.618008000252137
"211",0.5,0.05,10,0.519133264816718,0.759670342384678,0.334675925925926,0.537826511042441
"212",0.5,0.05,20,0.629102432339842,0.846693259834841,0.423607079503306,0.633134257225997
"213",0.5,0.05,30,0.672250770811922,0.827912087912088,0.488148863148863,0.662770573957624
"214",0.5,0.05,40,0.662692702980473,0.816301272984441,0.470912789219425,0.649968921728113
"215",0.5,0.05,50,0.650702295306612,0.808120586482353,0.44341361065499,0.634078830814652
"216",0.5,0.05,60,0.669921205892429,0.818337606556659,0.480487029212666,0.656248613887251
"217",0.5,0.05,70,0.662744090441932,0.820112374626199,0.465510247814973,0.649455570961035
"218",0.5,0.05,80,0.672199383350462,0.82020202020202,0.474600256769374,0.655667220107286
"219",0.5,0.05,90,0.667437478588558,0.808262941303877,0.462322198790214,0.646007539560883
"220",0.5,0.05,100,0.645923261390887,0.797624696825899,0.460587002096436,0.634711653437741
"221",0.5,0.06,10,0.552757793764988,0.783918128654971,0.359836479720729,0.565504134046896
"222",0.5,0.06,20,0.633812949640288,0.852417794970986,0.428899896043539,0.638376880218271
"223",0.5,0.06,30,0.633949982870846,0.813470770153938,0.452421393891448,0.633280715638744
"224",0.5,0.06,40,0.648372730387119,0.80683548247757,0.44614681094757,0.63378500793742
"225",0.5,0.06,50,0.672233641658102,0.847623839071097,0.471772486772487,0.663876655833895
"226",0.5,0.06,60,0.648389859540939,0.802468734810449,0.458255524431995,0.636371372927794
"227",0.5,0.06,70,0.629256594724221,0.813286508633304,0.425800800800801,0.622781301386108
"228",0.5,0.06,80,0.634069886947585,0.812970892938386,0.44629885166857,0.63111321051818
"229",0.5,0.06,90,0.648458376156218,0.798787878787879,0.447979886399004,0.631742047114367
"230",0.5,0.06,100,0.648389859540939,0.809091650358774,0.457463087140786,0.638314865680166
"231",0.5,0.1,10,0.591452552243919,0.777716288507655,NA,NA
"232",0.5,0.1,20,0.660500171291538,0.760147437605471,NA,NA
"233",0.5,0.1,30,0.677166837958205,0.747019285979667,NA,NA
"234",0.5,0.1,40,0.708119218910586,0.745386299655927,NA,NA
"235",0.5,0.1,50,0.689071599862967,0.723357314148681,NA,NA
"236",0.5,0.1,60,0.698595409386776,0.730023980815348,NA,NA
"237",0.5,0.1,70,0.686690647482014,0.724319513461396,NA,NA
"238",0.5,0.1,80,0.674785885577252,0.756482314148681,NA,NA
"239",0.5,0.1,90,0.698595409386776,0.738139922844333,NA,NA
"240",0.5,0.1,100,0.703357314148681,0.739527526914639,NA,NA
"241",0.6,0.01,10,0.693816375471052,0.840024684979477,0.499804244968679,0.677881768473069
"242",0.6,0.01,20,0.703357314148681,0.850589225589226,0.507826086956522,0.687257542231476
"243",0.6,0.01,30,0.729701952723535,0.868826575723127,0.533102143757881,0.710543557401515
"244",0.6,0.01,40,0.710620075368277,0.830320445837687,0.502121669180493,0.681020730128819
"245",0.6,0.01,50,0.686656389174375,0.810878632098997,0.474185241472475,0.657240087581949
"246",0.6,0.01,60,0.698595409386776,0.812494912494912,0.486666666666667,0.665918996182785
"247",0.6,0.01,70,0.715279205207263,0.82069492172585,0.51687074829932,0.684281625077477
"248",0.6,0.01,80,0.691349777321,0.802592037314676,0.476306155149993,0.65674932326189
"249",0.6,0.01,90,0.722473449811579,0.803625937554509,0.53141380583241,0.685837731066166
"250",0.6,0.01,100,0.703391572456321,0.793558558175043,0.49311558027861,0.663355236969991
"251",0.6,0.02,10,0.662761219595752,0.878421900161031,0.45797703213257,0.666386717296451
"252",0.6,0.02,20,0.691349777321,0.843938277065212,0.489723526343245,0.675003860243152
"253",0.6,0.02,30,0.717745803357314,0.829923710548901,0.510958751393534,0.686209421766583
"254",0.6,0.02,40,0.703374443302501,0.832155426273073,0.498358585858586,0.677962818478053
"255",0.6,0.02,50,0.700976361767729,0.815067888482794,0.487224949990907,0.667756400080477
"256",0.6,0.02,60,0.662761219595752,0.809155529890557,0.446879713423831,0.639598820970047
"257",0.6,0.02,70,0.688900308324769,0.824919541396533,0.485650678000405,0.666490175907235
"258",0.6,0.02,80,0.689071599862967,0.807860226037102,0.477257525083612,0.65806311699456
"259",0.6,0.02,90,0.689003083247688,0.801063281427938,0.473128019323671,0.654398127999766
"260",0.6,0.02,100,0.684224049331963,0.796262422494771,0.470081160759928,0.650189210862221
"261",0.6,0.03,10,0.543199725933539,0.76350863462515,0.371305839390946,0.559338066649878
"262",0.6,0.03,20,0.660226104830421,0.829884207932988,0.455135907911683,0.648415406891698
"263",0.6,0.03,30,0.686622130866735,0.83942253960315,0.480909726192745,0.668984798887544
"264",0.6,0.03,40,0.677064063035286,0.830281881961469,0.466719441633857,0.658021795543537
"265",0.6,0.03,50,0.681791709489551,0.832085026202673,0.474582560296846,0.66281976532969
"266",0.6,0.03,60,0.681808838643371,0.835681603327661,0.474222303443795,0.663904248471609
"267",0.6,0.03,70,0.66981843096951,0.824074074074074,0.466468677023048,0.653453727355544
"268",0.6,0.03,80,0.674683110654334,0.821622821622822,0.460648095074325,0.65231800911716
"269",0.6,0.03,90,0.665159301130524,0.807821243796853,0.44983782986879,0.640939458265389
"270",0.6,0.03,100,0.672233641658102,0.828294774700003,0.462179967465187,0.654236127941097
"271",0.6,0.05,10,0.46897910243234,0.749668632021573,0.316053050125699,0.511566928193204
"272",0.6,0.05,20,0.569355943816376,0.839234839234839,0.394940032644951,0.601176938565389
"273",0.6,0.05,30,0.619595751969853,0.841772293385197,0.415935415935416,0.625767820430155
"274",0.6,0.05,40,0.602740664611168,0.794038461538462,0.394973699590883,0.597250941913504
"275",0.6,0.05,50,0.653031860226105,0.859179029795689,0.457145634370975,0.65645217479759
"276",0.6,0.05,60,0.600376841384036,0.853928750987574,0.409247496134973,0.621184362835528
"277",0.6,0.05,70,0.60520726276122,0.854192104192104,0.411201262114041,0.623533543022455
"278",0.6,0.05,80,0.595614936622131,0.839995543672014,0.402539682539683,0.612716720944609
"279",0.6,0.05,90,0.624374785885577,0.858401559454191,0.424298081037491,0.635691475459086
"280",0.6,0.05,100,0.64823569715656,0.834190642255158,0.460730030075104,0.647718789828941
"281",0.6,0.06,10,0.425950668036999,0.70964080964081,0.329424589156998,0.488338688944936
"282",0.6,0.06,20,0.528639945186708,0.855458028561477,0.370449558852171,0.584849177533452
"283",0.6,0.06,30,0.571856800274066,0.862632772407208,0.390178600581187,0.60822272442082
"284",0.6,0.06,40,0.564594039054471,0.845484924432293,0.379002373921603,0.596360445802789
"285",0.6,0.06,50,0.619664268585132,0.894575866188769,0.42904870935622,0.647762948043374
"286",0.6,0.06,60,0.619647139431312,0.87249528843446,0.427045650301464,0.639729359389079
"287",0.6,0.06,70,0.552689277149709,0.856878306878307,0.394167471430871,0.601245018486296
"288",0.6,0.06,80,0.593251113394998,0.855511638120334,0.409991520464344,0.619584757326559
"289",0.6,0.06,90,0.593336759164097,0.860917248255234,0.407148604256671,0.620467537225334
"290",0.6,0.06,100,0.607622473449812,0.871363160648875,0.42,0.632995211366229
"291",0.6,0.1,10,0.531586159643714,0.744308350787724,NA,NA
"292",0.6,0.1,20,0.5430798218568,0.763902953524573,NA,NA
"293",0.6,0.1,30,0.567009249743063,0.760504882807041,NA,NA
"294",0.6,0.1,40,0.598115793079822,0.775334213425845,NA,NA
"295",0.6,0.1,50,0.619698526892771,0.769837363192153,NA,NA
"296",0.6,0.1,60,0.58622816032888,0.766566585441324,NA,NA
"297",0.6,0.1,70,0.583693045563549,0.744649393267341,NA,NA
"298",0.6,0.1,80,0.631500513874615,0.803498571006209,NA,NA
"299",0.6,0.1,90,0.626858513189448,0.758064781051871,NA,NA
"300",0.6,0.1,100,0.643473792394656,0.778884379127714,NA,NA
