"auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
0.711817146733605,0.10731801066082,0.739396904581226,23,46,7
0.681735580659017,0.0529702283433871,0.848040188432206,31,53,4
0.68825975463722,0.1494615133974,0.906243480646517,39,56,5
0.669843451760178,0.0735908537214855,0.670488911753055,23,35,8
0.686499123426118,0.0358035231592366,0.715380417013075,10,22,4
0.672485389213961,0.0906642433004454,0.650888493258972,33,69,8
0.702231242834904,0.0614690808554878,0.517789602496196,28,41,6
0.645580783850733,0.0431684362873202,0.633651116755791,43,33,3
0.690732033995857,0.195808911613422,0.952306895432994,18,50,9
0.704324728884697,0.132239317233441,0.584218266573735,13,19,7
0.722553889510089,0.0783980447718641,0.427426939255092,42,16,9
0.700472620568254,0.183177822636557,0.931346066344995,26,12,7
0.673142534518515,0.157377462609904,0.435919674180914,9,59,3
0.702281653765656,0.17797702332167,0.812655198306311,45,29,6
0.701093900887046,0.101508083891822,0.560676273542922,15,43,10
0.644246446009866,0.0185792445528787,0.771986388226505,34,66,5
0.684281175730903,0.0216040001446381,0.997907467952464,50,25,10
0.71183631941364,0.134895479638013,0.464165209287312,36,14,3
0.671198199448635,0.170535290040658,0.543981261188164,48,63,9
0.685071358444093,0.11572553114302,0.867861017361283,19,39,5
0.671128413577114,0.0907067133310364,0.452239943468786,36,10,7
0.694217941858571,0.0675221177969771,0.416446206131466,39,15,9
0.703855098185743,0.125763715682257,0.43015920210719,44,18,9
0.682132607557159,0.0672955468535679,0.404165275269933,13,43,7
0.646361617839489,0.0796708981003739,0.400523067580603,35,21,8
0.683514964364173,0.0405533112955703,0.425729207966861,41,12,9
0.661290951476099,0.0811535022707516,0.914974663512316,9,63,7
0.652676849805332,0.0349416701115854,0.770635683245165,16,37,9
0.700152534889377,0.120347804762462,0.483406943530389,40,16,7
0.705574161862682,0.0706310193685279,0.684995367210358,35,18,6
0.683503053124096,0.0818744692857283,0.579966894028518,46,17,9
