"auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
0.773987393723279,0.169371743214447,0.47811275043115,17,29,6
0.78676352441116,0.150893871718513,0.832154073065409,36,22,7
0.775876124574667,0.155573292704027,0.670038621843237,30,25,5
0.781636120597109,0.105212709958623,0.878083983857697,16,26,4
0.784809769881621,0.137665112643451,0.539536172034126,47,20,5
0.76725885893195,0.155176570156827,0.705659849036484,39,18,8
0.781399401204025,0.139872042152442,0.8027246766306,8,51,7
0.78800862370181,0.0582848931995546,0.603831803121511,38,58,9
0.768520073976552,0.101249730777347,0.406039794039587,18,62,10
0.768735701657423,0.0367932501073717,0.777925130056543,31,69,9
0.779876406237148,0.154455716020928,0.867255907647917,40,67,3
0.756659217791293,0.0221179702676414,0.574140318540437,28,50,10
0.773572624736266,0.0226284276934434,0.42694217013754,34,35,10
0.796653890109181,0.0945897053199983,0.791263087413041,39,68,8
0.779789764597883,0.141331520644384,0.756928064739378,29,11,9
0.777956485871225,0.161488036045029,0.874661695246957,48,57,10
0.76743496005812,0.151246557949143,0.52764733459013,39,22,7
0.755650603069906,0.114927388314982,0.448708816600032,41,64,7
0.77915323607269,0.0979683580596093,0.852908199261455,31,62,8
0.792092026550815,0.0238773528468772,0.593948116054805,22,49,5
0.785844895000306,0.0261052395428275,0.893299482580274,16,31,8
0.787596918340141,0.0189214075800125,0.869327278490411,42,27,5
0.771610143499823,0.195123343132527,0.686108357461914,40,58,3
0.804062737076128,0.0119507396176993,0.94132421573489,41,49,7
0.781727082996923,0.160423381172577,0.70696355462675,21,11,5
0.768008773465897,0.153222620110363,0.787532324012555,47,34,7
0.768626555278094,0.0818047302479111,0.875038317827508,9,35,4
0.784423629436009,0.128589292667394,0.829305239890609,8,49,9
0.780748592530686,0.0578277285836916,0.481759270951664,30,29,9
0.76845562737044,0.0450017030724045,0.629205020623654,37,44,8
0.799572554526931,0.0628588519394049,0.407580220299866,41,37,6
0.786031247010203,0.0364672864065086,0.688103040636843,43,51,10
0.773826309559653,0.180030615494032,0.464185493218899,25,69,8
0.77721482815054,0.0371563070369605,0.688647067018505,31,26,8
0.772666423364369,0.175550194777322,0.652352603539219,32,36,5
0.774728753729813,0.150151335539334,0.543158173173619,45,30,8
0.785735434253011,0.0712522447571973,0.904244476310071,17,16,4
0.78384412030043,0.0402734912332799,0.906459948555985,31,60,4
0.793628971704722,0.14691715174875,0.564912455940293,14,22,7
0.778929355899648,0.0116639020349644,0.400149387227278,41,26,5
0.781999745440081,0.135714165163904,0.843434382860316,11,34,10
0.780421004822225,0.14344198221392,0.843812742012087,38,37,6
0.779410187412047,0.0220976377705345,0.793326871364564,29,45,3
0.796249274790991,0.032906684988644,0.970403634428326,18,37,4
0.800224903234406,0.0290329975843034,0.849668125215219,19,50,5
0.743536728662825,0.0892693248088122,0.470185033428203,18,66,6
0.76621385914953,0.183262730441808,0.552628079794114,35,69,9
0.768041895483611,0.0642276369986986,0.594209028060362,32,70,6
0.763705089138089,0.014744149592726,0.45225355601972,45,41,3
0.766069037327619,0.120554796763428,0.959286586661683,21,18,5
0.780201388804003,0.148975933078981,0.534235862328857,29,36,5
0.768542395952417,0.0291490952865128,0.582678150888393,22,33,9
0.768620518108063,0.0206391974982107,0.41630445385254,36,22,8
0.773633395006428,0.147282901080281,0.589369975121971,38,68,5
0.750215117319776,0.0308090151848039,0.493563250226295,42,54,9
0.765793626004458,0.0115971458814549,0.605844489663327,26,34,5
0.78920217389172,0.0545146187005518,0.762181512220204,24,32,10
0.776783287664198,0.157899115059501,0.433690158613632,47,23,3
0.795783548200672,0.124339180033661,0.60405905816094,46,34,9
0.755171052959948,0.0259668344845762,0.622036835848447,28,52,6
0.78359089601527,0.162807493259616,0.490440215027425,24,66,10
0.767435979292596,0.0575901715245098,0.931152074779198,12,59,4
0.773005274305604,0.124682021148796,0.957676884494582,45,40,9
0.792708362417981,0.0200948185695964,0.589299689902971,13,16,3
0.778502004945104,0.0813829904769151,0.816162586422358,37,17,5
0.769721247364915,0.186937369161951,0.616741946494626,42,23,10
0.770476762780687,0.0194490840560477,0.5766005280382,38,21,3
0.767134185100432,0.0241022450949065,0.449256147144549,40,54,5
0.776203510296334,0.0531212051376957,0.954901740209199,32,38,7
0.74858736040607,0.185406491530463,0.863303355320869,42,64,9
0.760317552144082,0.0538919964799052,0.874792962903576,19,23,6
0.788958256482152,0.162950180266029,0.431678723967308,41,42,6
0.789652535452959,0.142866709942244,0.606318331759216,36,22,7
0.777281446603919,0.111342192074507,0.652455586932413,47,50,4
0.770490477457277,0.150804321539982,0.764542980158282,44,29,9
0.778647470997826,0.0550252840900817,0.409436783667654,27,45,8
0.779602473483951,0.0827570650270511,0.460168412175635,22,49,9
0.792210607760833,0.0560417341623199,0.489389217803208,18,37,4
0.773461645192648,0.174176742414462,0.640721710680332,45,10,6
0.784750203983019,0.0627064890688821,0.964200901381439,17,31,10
0.753734783138899,0.0704988720584451,0.927478604119178,31,10,6
0.772482636837476,0.0640672430583718,0.727501909954613,50,42,5
0.792952000147956,0.14531332525894,0.691540334805287,18,27,4
0.785362214466277,0.0830993519821973,0.861533803001558,8,56,5
0.788796418945093,0.153213190297154,0.439665812414885,12,14,10
0.786265820825156,0.184335450201535,0.854578862341586,40,47,5
0.768026942725219,0.150936482773831,0.874355128260236,12,57,10
0.7832888676679,0.112956526046267,0.644800529208779,39,48,9
0.751280224522237,0.057020772851794,0.534431405817717,45,68,8
0.774058042057403,0.0276915379822766,0.74160865543047,44,44,8
0.766174643678556,0.125675285496532,0.485843620117288,14,53,5
0.772231329690346,0.0594015420194925,0.830070759158395,19,47,3
0.775053204511902,0.0321827625164832,0.426257406161912,43,55,10
0.788600255093027,0.169674016835352,0.789182294509234,11,40,10
0.785974317151163,0.199590494258613,0.470023224964738,38,21,3
0.739388866135962,0.188575602909219,0.785021223595086,18,17,7
0.759228344598085,0.187179444056335,0.569310439528013,19,11,9
